GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
1	GO:0046873	4.24171788316136e-06	3.12236902936954	8.39846172191748	24	423	metal ion transmembrane transporter activity	ABCC8;CACNA1D;CACNA1G;CHRNA7;GRIN2C;HTR1B;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;KCNJ2;MFSD2A;P2RX4;PANX1;RYR2;SCN8A;SLC24A2;SLC31A1;SLC40A1;SLC9A7;SLC9A8	0.0029278496091111
2	GO:0005509	7.60970998081554e-06	2.55376042314558	13.6797638922013	32	689	calcium ion binding	ADGRL4;CAPN1;CD93;CDH6;CLSTN2;DOC2B;DST;FAT3;H1-4;ITPR1;LRP1B;LTBP3;MACF1;MAN1A1;MATN2;NELL1;NID1;NKD1;NOTCH1;NPNT;PAMR1;PCDHB16;PCDHB12;PCDHB11;PCDHB2;PCDHGA2;PCLO;RYR2;SLIT2;SULF1;SYT2;TNNC1	0.0029278496091111
3	GO:0005539	1.02439356107186e-05	3.95787805361252	4.42755783448605	16	223	glycosaminoglycan binding	ADGRG1;CCN4;ENG;FGFRL1;HAPLN4;LAMC2;LGR6;NDNF;NELL1;PCSK6;PRELP;SGSH;SLIT2;SULF1;TENM1;ZNF207	0.0029278496091111
4	GO:0005261	1.35548593014403e-05	3.38141626077182	6.11519198664441	19	308	cation channel activity	ABCC8;CACNA1D;CACNA1G;CHRNA7;GRIN2C;HTR1B;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;KCNJ2;P2RX4;PANX1;RYR2;SCN8A;SLC24A2	0.0029278496091111
5	GO:0022843	2.00102135477608e-05	4.8399347277852	2.73992368232769	12	138	voltage-gated cation channel activity	ABCC8;CACNA1D;CACNA1G;GRIN2C;HTR1B;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;KCNJ2	0.00345776490105307
6	GO:0022836	3.98187682099477e-05	3.10737758124062	6.61155497257334	19	333	gated channel activity	ABCC8;CACNA1D;CACNA1G;CHRFAM7A;CHRNA7;GABRG1;GRIN2C;HTR1B;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;KCNJ2;P2RX4;RYR2;SCN8A	0.00573390262223248
7	GO:0005216	6.12686249560827e-05	2.82165093392247	8.0212258526115	21	404	ion channel activity	ABCC8;CACNA1D;CACNA1G;CHRFAM7A;CHRNA7;GABRG1;GRIN2C;HTR1B;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;KCNJ2;P2RX4;PANX1;RYR2;SCN8A;SLC24A2	0.00714979517970003
8	GO:0015318	8.34686886665452e-05	2.23326973453059	15.4666706415454	32	779	inorganic molecular entity transmembrane transporter activity	ABCC8;AQP4;CACNA1D;CACNA1G;CHRFAM7A;CHRNA7;GABRG1;GRIN2C;HTR1B;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;KCNJ2;MFSD2A;P2RX4;PANX1;RYR2;SCN8A;SLC15A2;SLC16A1;SLC24A2;SLC31A1;SLC40A1;SLC9A3R1;SLC9A7;SLC9A8;SLCO1A2;SLCO1C1	0.00714979517970003
9	GO:0008201	9.110014658e-05	4.08706015179075	3.1965776293823	12	161	heparin binding	ADGRG1;CCN4;FGFRL1;LAMC2;LGR6;NDNF;NELL1;PCSK6;PRELP;SLIT2;TENM1;ZNF207	0.00714979517970003
10	GO:0005262	9.11311156067958e-05	4.86276494403429	2.26341521583592	10	114	calcium channel activity	CACNA1D;CACNA1G;CHRNA7;GRIN2C;HTR1B;ITPR1;P2RX4;PANX1;RYR2;SLC24A2	0.00714979517970003
11	GO:0005520	9.32806706741471e-05	13.1739409499358	0.476508466491772	5	24	insulin-like growth factor binding	CCN4;HTRA1;IGFBP2;IGFBP3;ITGA6	0.00714979517970003
12	GO:0015267	0.000104197752626193	2.63995382966444	8.95438826615788	22	451	channel activity	ABCC8;AQP4;CACNA1D;CACNA1G;CHRFAM7A;CHRNA7;GABRG1;GRIN2C;HTR1B;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;KCNJ2;P2RX4;PANX1;RYR2;SCN8A;SLC24A2	0.00714979517970003
13	GO:0022803	0.000107577936731598	2.63364989157257	8.97424278559504	22	452	passive transmembrane transporter activity	ABCC8;AQP4;CACNA1D;CACNA1G;CHRFAM7A;CHRNA7;GABRG1;GRIN2C;HTR1B;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;KCNJ2;P2RX4;PANX1;RYR2;SCN8A;SLC24A2	0.00714979517970003
