GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
1	GO:0005261	1.48854604527882e-06	4.96495611896636	3.36120221837915	15	308	cation channel activity	ABCC8;CACNA1D;CACNA1G;CHRNA7;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;P2RX4;RYR2;SCN8A;SLC24A2	0.000769766116265088
2	GO:0022836	3.8879835518246e-06	4.56761006289308	3.63402707376707	15	333	gated channel activity	ABCC8;CACNA1D;CACNA1G;CHRFAM7A;CHRNA7;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;P2RX4;RYR2;SCN8A	0.000769766116265088
3	GO:0046873	4.03018909039313e-06	4.08125111282569	4.61619655316358	17	423	metal ion transmembrane transporter activity	ABCC8;CACNA1D;CACNA1G;CHRNA7;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;P2RX4;RYR2;SCN8A;SLC24A2;SLC9A7;SLC9A8	0.000769766116265088
4	GO:0005509	6.37166351955871e-06	3.26126998612495	7.51905301449102	22	689	calcium ion binding	CAPN1;CDH6;CLSTN2;DST;FAT3;H1-4;ITPR1;LRP1B;LTBP3;MACF1;NELL1;PAMR1;PCDHB16;PCDHB12;PCDHB11;PCDHB2;PCDHGA2;PCLO;RYR2;SLIT2;SULF1;SYT2	0.000898398763776117
5	GO:0015079	7.8394307484827e-06	6.55411600558102	1.69151410340509	10	155	potassium ion transmembrane transporter activity	ABCC8;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;SLC24A2;SLC9A7;SLC9A8	0.000898398763776117
6	GO:0005216	9.41556955426089e-06	3.99975307117723	4.40884966306876	16	404	ion channel activity	ABCC8;CACNA1D;CACNA1G;CHRFAM7A;CHRNA7;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;P2RX4;RYR2;SCN8A;SLC24A2	0.000899186892431915
7	GO:0022843	2.06437295124194e-05	6.59863672814755	1.50599320174131	9	138	voltage-gated cation channel activity	ABCC8;CACNA1D;CACNA1G;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10	0.00168983671580233
8	GO:0043167	3.51094573571348e-05	1.83253544827226	65.3579223567297	92	5989	ion binding	ABCC8;ACACB;ACER2;ADCY9;ARL4D;ARSG;CACNA1D;CAPN1;CA10;CCN4;CDH6;CDK18;CHRM3;CHRFAM7A;CHRNA7;CLSTN2;CPNE9;CYP4X1;DNAH1;DST;DYNC1H1;DYRK3;EPHA6;EPHB6;ESRRG;ETNPPL;F3;FAT3;FIBCD1;FOXRED2;FRAS1;GUCY1A2;H1-4;HAPLN4;HERC2;IRF2BP2;ITPR1;JADE2;KCNJ10;KLF10;KLF15;KMT2A;KMT2C;LAMC2;LRGUK;LRP1B;LTBP3;MACF1;MDN1;MYCBP2;MYO1B;NELL1;NR4A1;OVOL2;P2RX4;PAMR1;PCDHB16;PCDHB12;PCDHB11;PCDHB2;PCDHGA2;PCGF5;PCLO;PCSK6;PDE8B;PLCD3;PLK3;PRELP;PRKDC;PRKG1;RPE65;RYR2;SCN8A;SEC24D;SGK1;SGSH;SIK1;SIK1B;SLIT2;SMYD3;STK40;SULF1;SYT2;TENM1;TIPARP;TMPPE;TF;TRHDE;TRIM66;ZNF189;ZNF536;ZNF483	0.00213055064845862
9	GO:0015267	3.62079117811464e-05	3.55724413242481	4.92176039119804	16	451	channel activity	ABCC8;CACNA1D;CACNA1G;CHRFAM7A;CHRNA7;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;P2RX4;RYR2;SCN8A;SLC24A2	0.00213055064845862
10	GO:0022803	3.71823847898538e-05	3.54886557160908	4.93267338541356	16	452	passive transmembrane transporter activity	ABCC8;CACNA1D;CACNA1G;CHRFAM7A;CHRNA7;ITPR1;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10;P2RX4;RYR2;SCN8A;SLC24A2	0.00213055064845862
11	GO:0005249	4.60243653072248e-05	8.20610795454546	0.949430496749955	7	87	voltage-gated potassium channel activity	ABCC8;KCNA1;KCNAB3;KCNC3;KCNH5;KCNH7;KCNJ10	0.00239745102918544
