GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:1901681	0.00128922703099982	4.61970503437569	1.64218301189988	7	174	sulfur compound binding	Dbil5;Ecm2;Fbn1;Gns;Gstp2;Nell1;Ptprf	0.0290999863219823
2	GO:0004364	0.00143440476489033	15.3686224489796	0.226508001641362	3	24	glutathione transferase activity	Gstp2;Gstt1;Gstz1	0.0290999863219823
3	GO:0008569	0.00378184612768271	26.6858407079646	0.0943783340172343	2	10	ATP-dependent microtubule motor activity, minus-end-directed	Dync1h1;Dync2li1	0.0290999863219823
4	GO:0005545	0.00547874151208441	21.3451327433628	0.113254000820681	2	12	1-phosphatidylinositol binding	Eea1;Wdfy3	0.0290999863219823
5	GO:0005539	0.00796056832747096	4.30880230880231	1.23635617562577	5	131	glycosaminoglycan binding	Ecm2;Fbn1;Gns;Nell1;Ptprf	0.0290999863219823
6	GO:0003777	0.00925724012801658	7.49190199335548	0.434140336479278	3	46	microtubule motor activity	Dync1h1;Dync2li1;Kif21a	0.0290999863219823
7	GO:0003692	0.00943783340172399	Inf	0.00943783340172343	1	1	left-handed Z-DNA binding	Adar	0.0290999863219823
8	GO:0003983	0.00943783340172399	Inf	0.00943783340172343	1	1	UTP:glucose-1-phosphate uridylyltransferase activity	Ugp2	0.0290999863219823
9	GO:0005053	0.00943783340172399	Inf	0.00943783340172343	1	1	peroxisome matrix targeting signal-2 binding	Pex7	0.0290999863219823
10	GO:0009000	0.00943783340172399	Inf	0.00943783340172343	1	1	selenocysteine lyase activity	Scly	0.0290999863219823
11	GO:0010428	0.00943783340172399	Inf	0.00943783340172343	1	1	methyl-CpNpG binding	Zbtb4	0.0290999863219823
12	GO:0010859	0.00943783340172399	Inf	0.00943783340172343	1	1	calcium-dependent cysteine-type endopeptidase inhibitor activity	Cast	0.0290999863219823
13	GO:0016034	0.00943783340172399	Inf	0.00943783340172343	1	1	maleylacetoacetate isomerase activity	Gstz1	0.0290999863219823
14	GO:0016824	0.00943783340172399	Inf	0.00943783340172343	1	1	hydrolase activity, acting on acid halide bonds	Gstt1	0.0290999863219823
15	GO:0019120	0.00943783340172399	Inf	0.00943783340172343	1	1	hydrolase activity, acting on acid halide bonds, in C-halide compounds	Gstt1	0.0290999863219823
16	GO:0033981	0.00943783340172399	Inf	0.00943783340172343	1	1	D-dopachrome decarboxylase activity	Ddt	0.0290999863219823
17	GO:0047620	0.00943783340172399	Inf	0.00943783340172343	1	1	acylglycerol kinase activity	Agk	0.0290999863219823
18	GO:0047651	0.00943783340172399	Inf	0.00943783340172343	1	1	alkylhalidase activity	Gstt1	0.0290999863219823
19	GO:0050486	0.00943783340172399	Inf	0.00943783340172343	1	1	intramolecular transferase activity, transferring hydroxy groups	Aloxe3	0.0290999863219823
20	GO:0051120	0.00943783340172399	Inf	0.00943783340172343	1	1	hepoxilin A3 synthase activity	Aloxe3	0.0290999863219823
21	GO:0051718	0.00943783340172399	Inf	0.00943783340172343	1	1	DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates	Dnmt1	0.0290999863219823
22	GO:0051748	0.00943783340172399	Inf	0.00943783340172343	1	1	UTP-monosaccharide-1-phosphate uridylyltransferase activity	Ugp2	0.0290999863219823
23	GO:0061651	0.00943783340172399	Inf	0.00943783340172343	1	1	Atg12 conjugating enzyme activity	Atg10	0.0290999863219823
24	GO:0061863	0.00943783340172399	Inf	0.00943783340172343	1	1	microtubule plus end polymerase	Ckap5	0.0290999863219823
