GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0008536	8.71609991476115e-05	19.8699588477366	0.23715739373051	4	34	Ran GTPase binding	Ipo4;Nxt1;Rcc1;Rcc1l	0.00644991393692325
2	GO:0005087	0.000285897332520593	145.771084337349	0.0279008698506483	2	4	Ran guanyl-nucleotide exchange factor activity	Rcc1;Rcc1l	0.0105782013032619
3	GO:0097027	0.00167686235639031	41.631669535284	0.0627769571639586	2	9	ubiquitin-protein transferase activator activity	Aup1;Cdc20	0.0322603807648094
4	GO:0017016	0.0035679205263115	3.46782762691854	2.51107828655835	8	360	Ras GTPase binding	Fmnl3;Ipo4;Mical1;Nxt1;Pfn1;Plekhg2;Rcc1;Rcc1l	0.0322603807648094
5	GO:0031267	0.004417732775947	3.34061554883473	2.60175611357295	8	373	small GTPase binding	Fmnl3;Ipo4;Mical1;Nxt1;Pfn1;Plekhg2;Rcc1;Rcc1l	0.0322603807648094
6	GO:0055106	0.0054151359735074	20.8037865748709	0.111603479402593	2	16	ubiquitin-protein transferase regulator activity	Aup1;Cdc20	0.0322603807648094
7	GO:0004516	0.0069752174626615	Inf	0.00697521746266207	1	1	nicotinate phosphoribosyltransferase activity	Naprt	0.0322603807648094
8	GO:0004561	0.0069752174626615	Inf	0.00697521746266207	1	1	alpha-N-acetylglucosaminidase activity	Naglu	0.0322603807648094
9	GO:0004876	0.0069752174626615	Inf	0.00697521746266207	1	1	complement component C3a receptor activity	C3ar1	0.0322603807648094
10	GO:0008650	0.0069752174626615	Inf	0.00697521746266207	1	1	rRNA (uridine-2'-O-)-methyltransferase activity	Ftsj3	0.0322603807648094
11	GO:0031799	0.0069752174626615	Inf	0.00697521746266207	1	1	type 2 metabotropic glutamate receptor binding	Slc9a3r1	0.0322603807648094
12	GO:0034353	0.0069752174626615	Inf	0.00697521746266207	1	1	RNA pyrophosphohydrolase activity	Dxo	0.0322603807648094
13	GO:0047127	0.0069752174626615	Inf	0.00697521746266207	1	1	thiomorpholine-carboxylate dehydrogenase activity	Crym	0.0322603807648094
14	GO:0051978	0.0069752174626615	Inf	0.00697521746266207	1	1	lysophospholipid:sodium symporter activity	Mfsd2a	0.0322603807648094
15	GO:1901480	0.0069752174626615	Inf	0.00697521746266207	1	1	oleate transmembrane transporter activity	Mfsd2a	0.0322603807648094
16	GO:1901707	0.0069752174626615	Inf	0.00697521746266207	1	1	leptomycin B binding	Id3	0.0322603807648094
17	GO:0008757	0.00822612700918772	5.38316498316498	0.795174790743476	4	114	S-adenosylmethionine-dependent methyltransferase activity	Eed;Ftsj3;Men1;Ndufaf7	0.0327956039239927
18	GO:0016709	0.00842049289940354	16.1753681392236	0.139504349253241	2	20	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	Coq6;Mical1	0.0327956039239927
19	GO:0070412	0.00842049289940354	16.1753681392236	0.139504349253241	2	20	R-SMAD binding	Men1;Pax6	0.0327956039239927
20	GO:0019843	0.0104831201125882	7.10405192761605	0.453389135073035	3	65	rRNA binding	Eral1;Kdm2b;Rcc1l	0.0345813846989433
21	GO:0003725	0.0109278657596448	6.99070847851336	0.460364352535697	3	66	double-stranded RNA binding	Dgcr8;Supv3l1;Tlr3	0.0345813846989433
22	GO:0008276	0.0109278657596448	6.99070847851336	0.460364352535697	3	66	protein methyltransferase activity	Eed;Men1;Ndufaf7	0.0345813846989433
23	GO:0008170	0.0118497870902222	6.77448405253283	0.474314787461021	3	68	N-methyltransferase activity	Eed;Men1;Ndufaf7	0.0345813846989433
24	GO:0001850	0.0139023497167179	144.047619047619	0.0139504349253241	1	2	complement component C3a binding	C3ar1	0.0345813846989433
25	GO:0004514	0.0139023497167179	144.047619047619	0.0139504349253241	1	2	nicotinate-nucleotide diphosphorylase (carboxylating) activity	Naprt	0.0345813846989433
26	GO:0004609	0.0139023497167179	144.047619047619	0.0139504349253241	1	2	phosphatidylserine decarboxylase activity	Pisd	0.0345813846989433
27	GO:0004689	0.0139023497167179	144.047619047619	0.0139504349253241	1	2	phosphorylase kinase activity	Phkg2	0.0345813846989433
28	GO:0004875	0.0139023497167179	144.047619047619	0.0139504349253241	1	2	complement receptor activity	C3ar1	0.0345813846989433
29	GO:0016436	0.0139023497167179	144.047619047619	0.0139504349253241	1	2	rRNA (uridine) methyltransferase activity	Ftsj3	0.0345813846989433
30	GO:0071949	0.0140194802833554	12.1255020080321	0.181355654029214	2	26	FAD binding	Coq6;Mical1	0.0345813846989433
31	GO:0051020	0.0149123773237382	2.67148304234397	3.21557525028721	8	461	GTPase binding	Fmnl3;Ipo4;Mical1;Nxt1;Pfn1;Plekhg2;Rcc1;Rcc1l	0.0348566098646692
32	GO:0000217	0.0150731285901272	11.6395180722892	0.188330871491876	2	27	DNA secondary structure binding	Men1;Pax6	0.0348566098646692
33	GO:0003676	0.016800097597888	1.72794507895589	17.3334153947152	26	2485	nucleic acid binding	Dedd;Dffb;Dgcr8;Dxo;Eed;Eif3b;Eral1;Kdm2b;Klf3;Lonp1;Mbd3;Men1;Morc3;Pax6;Rad52;Rcc1;Rcc1l;Rps2;Sugp1;Supv3l1;Tfdp1;Tlr3;Zfp335;Zfp386;Zfp57;Zfp960	0.0366154190555732
34	GO:0008168	0.0202551040821567	4.07186036611324	1.03930740193665	4	149	methyltransferase activity	Eed;Ftsj3;Men1;Ndufaf7	0.0366154190555732
35	GO:0001018	0.0207817243288388	72.0178571428571	0.0209256523879862	1	3	mitochondrial promoter sequence-specific DNA binding	Lonp1	0.0366154190555732
36	GO:0005436	0.0207817243288388	72.0178571428571	0.0209256523879862	1	3	sodium:phosphate symporter activity	Mfsd2a	0.0366154190555732
37	GO:0016435	0.0207817243288388	72.0178571428571	0.0209256523879862	1	3	rRNA (guanine) methyltransferase activity	Ftsj3	0.0366154190555732
38	GO:0031779	0.0207817243288388	72.0178571428571	0.0209256523879862	1	3	melanocortin receptor binding	Agrp	0.0366154190555732
39	GO:0034458	0.0207817243288388	72.0178571428571	0.0209256523879862	1	3	3'-5' RNA helicase activity	Supv3l1	0.0366154190555732
40	GO:0035243	0.0207817243288388	72.0178571428571	0.0209256523879862	1	3	protein-arginine omega-N symmetric methyltransferase activity	Ndufaf7	0.0366154190555732
41	GO:0070996	0.0207817243288388	72.0178571428571	0.0209256523879862	1	3	type 1 melanocortin receptor binding	Agrp	0.0366154190555732
