Gene	ModuleColor	kWithin	ModuleName
ZNF480	brown	63.9630809752242	AdhdM3
ZNF561	brown	63.9630809752242	AdhdM3
ZNF587B	brown	63.9630809752242	AdhdM3
ZNF419	brown	63.9630809752242	AdhdM3
ZNF586	brown	63.9630809752242	AdhdM3
ZNRF2	brown	35.9753524970484	AdhdM3
ZRSR2	brown	99.4411027369436	AdhdM3
C4orf3	cyan	2.67649191495773	AdhdM4
C7orf31	cyan	10.7068719972473	AdhdM4
AGMO	cyan	2.78656615174287	AdhdM4
AIG1	cyan	4.57694709146054	AdhdM4
AKIRIN1	cyan	2.29828086406442	AdhdM4
AKR7L	cyan	8.64028506097522	AdhdM4
ALDH3B2	cyan	10.4415775419398	AdhdM4
ALKBH8	cyan	15.9989283025687	AdhdM4
APPBP2	cyan	14.7618281939823	AdhdM4
ARCN1	cyan	24.9399685959814	AdhdM4
ARHGAP5	cyan	2.67709088868747	AdhdM4
ARL4A	cyan	1.28193534527464	AdhdM4
ATAD1	cyan	12.8038143517078	AdhdM4
ATG4D	cyan	8.498902115416	AdhdM4
ATG5	cyan	0.790717483479626	AdhdM4
ATP6V1G1	cyan	13.656927343619	AdhdM4
ATPAF2	cyan	5.91862987404786	AdhdM4
BAG4	cyan	1.4682787686136	AdhdM4
BCL2L1	cyan	16.7153669645717	AdhdM4
BPNT1	cyan	13.4039674915628	AdhdM4
BRCC3	cyan	5.09787493809464	AdhdM4
BRD7	cyan	7.92648990124533	AdhdM4
CACUL1	cyan	8.03012165482409	AdhdM4
CCDC138	cyan	5.77057440596428	AdhdM4
CCDC50	cyan	23.296671978871	AdhdM4
CCSER2	cyan	3.72298392864654	AdhdM4
CD70	cyan	2.48931220260586	AdhdM4
CDV3	cyan	20.253632910271	AdhdM4
CEP76	cyan	2.81066662235422	AdhdM4
CETN2	cyan	17.6904760328443	AdhdM4
CFAP36	cyan	7.55005708016828	AdhdM4
CLEC4C	cyan	10.9002911699126	AdhdM4
CMPK2	cyan	8.21152702097237	AdhdM4
CNPY4	cyan	3.12549609202964	AdhdM4
COMMD8	cyan	6.98455947459133	AdhdM4
CPTP	cyan	3.19587983299653	AdhdM4
CROT	cyan	2.20820460614838	AdhdM4
CSTF2T	cyan	4.82395891755226	AdhdM4
DCTN4	cyan	19.727953433977	AdhdM4
DDX3X	cyan	18.4525033681825	AdhdM4
DDX52	cyan	6.84180285231829	AdhdM4
DNAJB14	cyan	4.61351059752198	AdhdM4
DYNLT3	cyan	2.85765523374603	AdhdM4
EFL1	cyan	11.8947263740831	AdhdM4
EIF1AY	cyan	4.57484247204117	AdhdM4
EIF2S2	cyan	20.5712599218349	AdhdM4
EIF2S3B	cyan	2.73862964590655	AdhdM4
EIF2S3	cyan	2.73862964590655	AdhdM4
EIF3E	cyan	5.13589919251001	AdhdM4
EIF4A2	cyan	6.30213456002431	AdhdM4
EIF5	cyan	14.447444056719	AdhdM4
EMC7	cyan	6.66739464145759	AdhdM4
ERP44	cyan	15.1686199204251	AdhdM4
FBXO11	cyan	6.26134525731969	AdhdM4
FEM1B	cyan	7.22652725767278	AdhdM4
FIZ1	cyan	1.62966967226971	AdhdM4
FKBP7	cyan	2.11352706902623	AdhdM4
FRG1	cyan	3.77288757400915	AdhdM4
GCHFR	cyan	1.96348591945326	AdhdM4
GGPS1	cyan	18.5076654120655	AdhdM4
GLMN	cyan	5.62919097476921	AdhdM4
BTN3A1	cyan	1.86164900901015	AdhdM4
MYEF2	cyan	5.89990385682875	AdhdM4
GOLPH3L	cyan	12.115165908738	AdhdM4
GPN2	cyan	3.744933995653	AdhdM4
GPR173	cyan	3.03039969762282	AdhdM4
GRB2	cyan	2.4852043939387	AdhdM4
HCRT	cyan	2.8956081270619	AdhdM4
HPS3	cyan	2.0426699907311	AdhdM4
IKBKG	cyan	3.89261679573621	AdhdM4
IMPA1	cyan	8.12220997272007	AdhdM4
JKAMP	cyan	6.14135833971708	AdhdM4
KCNK10	cyan	2.52793173938027	AdhdM4
KLF8	cyan	2.92351047653222	AdhdM4
MAPRE1	cyan	15.0454063752053	AdhdM4
MIS12	cyan	4.03393249395575	AdhdM4
MOSPD1	cyan	4.99703082488834	AdhdM4
MPHOSPH8	cyan	4.62918708458986	AdhdM4
MPLKIP	cyan	12.4939174071889	AdhdM4
MRLN	cyan	4.9084567309668	AdhdM4
MRPL3	cyan	2.52633990973656	AdhdM4
MRPL35	cyan	8.61266448880633	AdhdM4
MRPL40	cyan	2.67293906933732	AdhdM4
MRPL45	cyan	15.8183875655637	AdhdM4
MRPL50	cyan	16.6690849045999	AdhdM4
MTERF1	cyan	4.54755721414442	AdhdM4
NAA50	cyan	9.86326649785434	AdhdM4
NAB1	cyan	3.3646600922322	AdhdM4
NAE1	cyan	3.69166060294513	AdhdM4
NAT2	cyan	1.62885007789308	AdhdM4
NAT1	cyan	1.62885007789308	AdhdM4
NCS1	cyan	2.13216501178627	AdhdM4
NECAP1	cyan	13.1858300479332	AdhdM4
NEXMIF	cyan	4.20479598454188	AdhdM4
NHLRC1	cyan	9.6460315762752	AdhdM4
NKRF	cyan	7.02666545561477	AdhdM4
NME5	cyan	3.15954801583539	AdhdM4
NRP1	cyan	13.7333870034632	AdhdM4
NUDT21	cyan	7.14596555210297	AdhdM4
NUDT9	cyan	1.24805110883956	AdhdM4
OCIAD1	cyan	8.89635487073496	AdhdM4
OS9	cyan	3.3541456400407	AdhdM4
OXNAD1	cyan	11.9487881577377	AdhdM4
PAICS	cyan	17.9922444891859	AdhdM4
PAIP1	cyan	6.11185133706621	AdhdM4
PAWR	cyan	3.11661283840193	AdhdM4
PCNP	cyan	20.6587113236479	AdhdM4
PDIA3	cyan	23.2982735685183	AdhdM4
PEX13	cyan	21.2787237586853	AdhdM4
PFDN4	cyan	9.60212730479448	AdhdM4
PHOSPHO2	cyan	1.78506541381749	AdhdM4
PKIA	cyan	9.80987580619985	AdhdM4
POLR1C	cyan	4.62681727195466	AdhdM4
PPP2R2D	cyan	18.8338984291556	AdhdM4
PRMT6	cyan	5.02441574664369	AdhdM4
PSMD10	cyan	10.8254281605327	AdhdM4
PSMD12	cyan	15.5285162546866	AdhdM4
RAB22A	cyan	15.1703817187397	AdhdM4
RAB4A	cyan	1.98971759637187	AdhdM4
RAB5A	cyan	13.6747440375902	AdhdM4
RAB9A	cyan	16.0010345800668	AdhdM4
RANBP1	cyan	13.4201655400321	AdhdM4
RBBP9	cyan	17.9266061100667	AdhdM4
RBM43	cyan	3.48731839295056	AdhdM4
RBMX2	cyan	9.2069852848567	AdhdM4
RBPMS2	cyan	1.38464598975181	AdhdM4
RFC4	cyan	1.93510363244834	AdhdM4
RNF113B	cyan	2.70640755360517	AdhdM4
RNF168	cyan	2.3527990593089	AdhdM4
RNF181	cyan	4.20984478690421	AdhdM4
RNF182	cyan	11.0079212127842	AdhdM4
RUFY3	cyan	8.5554638511771	AdhdM4
RWDD2A	cyan	18.0591717051112	AdhdM4
SAMD10	cyan	4.54571312353071	AdhdM4
SAMD4B	cyan	2.98280673957957	AdhdM4
SAT2	cyan	2.6622039217086	AdhdM4
SCO1	cyan	2.0685964816999	AdhdM4
SCOC	cyan	20.6600901215077	AdhdM4
SDCBP	cyan	9.08656330852709	AdhdM4
SENP6	cyan	16.2134048870748	AdhdM4
SHLD3	cyan	2.69583716025166	AdhdM4
SLC16A13	cyan	2.29292905787751	AdhdM4
SLC29A4	cyan	0.932994131025291	AdhdM4
SLC33A1	cyan	3.43048843211538	AdhdM4
SLC35E3	cyan	12.6440470923304	AdhdM4
SLC49A4	cyan	5.04818699668673	AdhdM4
SLC4A1AP	cyan	1.67893533233532	AdhdM4
SMC6	cyan	19.4204215084707	AdhdM4
SNX24	cyan	1.2965064944653	AdhdM4
SOD2	cyan	9.18440749329991	AdhdM4
SPATA5	cyan	1.20402644189988	AdhdM4
SPINDOC	cyan	1.06539897825508	AdhdM4
SSB	cyan	10.1415328329912	AdhdM4
STAM	cyan	15.2107480665298	AdhdM4
STAU1	cyan	3.90055068831534	AdhdM4
STK4	cyan	1.41068250988308	AdhdM4
STRAP	cyan	18.4936435680113	AdhdM4
SUCLG2	cyan	8.39127403057789	AdhdM4
LINC02218	cyan	3.79970712890429	AdhdM4
TAF11L7	cyan	3.79970712890429	AdhdM4
TAF11L2	cyan	3.79970712890429	AdhdM4
TAF11	cyan	3.79970712890429	AdhdM4
TAF11L14	cyan	3.79970712890429	AdhdM4
TAF11L11	cyan	3.79970712890429	AdhdM4
TAF11L3	cyan	3.79970712890429	AdhdM4
TAF11L9	cyan	3.79970712890429	AdhdM4
TAF11L4	cyan	3.79970712890429	AdhdM4
TAF11L6	cyan	3.79970712890429	AdhdM4
TAF11L5	cyan	3.79970712890429	AdhdM4
TAF11L13	cyan	3.79970712890429	AdhdM4
TAF11L10	cyan	3.79970712890429	AdhdM4
TAF11L12	cyan	3.79970712890429	AdhdM4
TAF11L8	cyan	3.79970712890429	AdhdM4
TAMM41	cyan	1.22711673934374	AdhdM4
TAX1BP1	cyan	10.4207796688009	AdhdM4
TBC1D22B	cyan	2.58334843746553	AdhdM4
TBCA	cyan	17.7414704850283	AdhdM4
TERF2	cyan	2.08376320229834	AdhdM4
THAP12	cyan	6.41570778144823	AdhdM4
THNSL1	cyan	6.61608438420975	AdhdM4
THOC6	cyan	1.28692442049802	AdhdM4
TM9SF3	cyan	11.1608999466664	AdhdM4
TMEM129	cyan	3.74362555111931	AdhdM4
TMF1	cyan	1.57780088712306	AdhdM4
TOMM5	cyan	4.57970975750914	AdhdM4
TPX2	cyan	5.24228807223045	AdhdM4
TRNT1	cyan	12.2505976106226	AdhdM4
TUBGCP4	cyan	9.66790285959922	AdhdM4
UBE2D2	cyan	10.627671112366	AdhdM4
UBE2V2	cyan	4.69992840799629	AdhdM4
UBLCP1	cyan	2.71124088936432	AdhdM4
UBXN2A	cyan	10.574861583129	AdhdM4
VDAC2	cyan	20.9442610211752	AdhdM4
WAC	cyan	17.5095722828412	AdhdM4
XBP1	cyan	11.303464603945	AdhdM4
YIPF4	cyan	5.01244169952313	AdhdM4
YTHDF2	cyan	8.24296129828228	AdhdM4
ZBTB33	cyan	3.41189556855299	AdhdM4
ZC3H14	cyan	4.23529992834323	AdhdM4
ZFP37	cyan	9.5335837962012	AdhdM4
ZNF426	cyan	11.9060583191727	AdhdM4
ZNF845	cyan	4.22637983242492	AdhdM4
ZRANB1	cyan	4.68761988377004	AdhdM4
C17orf49	darkgreen	5.33317575567384	AdhdM5
RNASEK-C17orf49	darkgreen	5.33317575567384	AdhdM5
C15orf61	darkgreen	2.36344452457306	AdhdM5
ABCB4	darkgreen	6.00795633915211	AdhdM5
AGRN	darkgreen	7.53589766373634	AdhdM5
AKAP8L	darkgreen	9.69134219620462	AdhdM5
ANKZF1	darkgreen	5.3202533051355	AdhdM5
ANO8	darkgreen	8.369671053425	AdhdM5
AOC2	darkgreen	6.73658287891132	AdhdM5
ARNT	darkgreen	8.62512730408524	AdhdM5
ATG2A	darkgreen	6.05514971604887	AdhdM5
BCL2L12	darkgreen	3.92797696842125	AdhdM5
BRAT1	darkgreen	2.92568862221452	AdhdM5
BRS3	darkgreen	2.62219880092774	AdhdM5
CEP44	darkgreen	9.0960725056438	AdhdM5
CEP89	darkgreen	3.3325882446884	AdhdM5
CFAP74	darkgreen	5.41783340332447	AdhdM5
CLK2	darkgreen	6.84814492922492	AdhdM5
COL20A1	darkgreen	2.55133701688903	AdhdM5
COLGALT1	darkgreen	5.71067521290252	AdhdM5
CRIP3	darkgreen	3.47557968072329	AdhdM5
DCAF11	darkgreen	4.1782745747043	AdhdM5
DCUN1D2	darkgreen	4.25840069513743	AdhdM5
DOK3	darkgreen	7.15556809947134	AdhdM5
EPN2	darkgreen	1.48328856475755	AdhdM5
FBXL6	darkgreen	6.66751687440532	AdhdM5
FCHO2	darkgreen	2.822600309157	AdhdM5
GCNT1	darkgreen	2.81392323102248	AdhdM5
HEXD	darkgreen	6.25757674348068	AdhdM5
INHA	darkgreen	10.0345653137489	AdhdM5
KHDC4	darkgreen	6.61038868761734	AdhdM5
KLHDC4	darkgreen	2.66014106240734	AdhdM5
LRRC45	darkgreen	4.57195465572339	AdhdM5
MAN2C1	darkgreen	8.84666472252917	AdhdM5
MAP1S	darkgreen	6.06394837400739	AdhdM5
MAP3K20	darkgreen	3.01365504097354	AdhdM5
MAP3K3	darkgreen	5.64597552746931	AdhdM5
MED27	darkgreen	7.77717441146549	AdhdM5
METTL8	darkgreen	3.55241594443395	AdhdM5
MIER2	darkgreen	7.21694090400165	AdhdM5
MIIP	darkgreen	5.50613997612011	AdhdM5
MKNK1	darkgreen	2.29411761154081	AdhdM5
MTERF1	darkgreen	5.26228618360644	AdhdM5
MYSM1	darkgreen	3.56621659857413	AdhdM5
MZF1	darkgreen	4.03691388878708	AdhdM5
MZT1	darkgreen	1.76119225286899	AdhdM5
NOC2L	darkgreen	2.87057235361941	AdhdM5
NPRL3	darkgreen	5.57532667600929	AdhdM5
ORC4	darkgreen	3.57289786912113	AdhdM5
PCGF2	darkgreen	6.16945726393473	AdhdM5
PCNX3	darkgreen	5.25558869771736	AdhdM5
POLB	darkgreen	2.31828198185079	AdhdM5
POLRMT	darkgreen	5.10033745834348	AdhdM5
PPIL6	darkgreen	3.30048352915006	AdhdM5
PRDM10	darkgreen	5.93577654326117	AdhdM5
PRODH	darkgreen	6.90215191791799	AdhdM5
PROSER1	darkgreen	5.96630350144174	AdhdM5
PWP2	darkgreen	3.10864234583899	AdhdM5
RCOR1	darkgreen	4.49000156844431	AdhdM5
RPAP1	darkgreen	5.19297798043856	AdhdM5
RPS6KB2	darkgreen	9.6145886502822	AdhdM5
SCAP	darkgreen	6.60694192568273	AdhdM5
SETDB2	darkgreen	2.48359388448258	AdhdM5
SHISA7	darkgreen	5.44096261356152	AdhdM5
SLC35C2	darkgreen	5.1863216500992	AdhdM5
SLC39A2	darkgreen	7.70652760558572	AdhdM5
SLC52A2	darkgreen	4.68351643872198	AdhdM5
SLC52A1	darkgreen	4.68351643872198	AdhdM5
SPPL2B	darkgreen	8.48310152571327	AdhdM5
SPTBN4	darkgreen	11.7859742002305	AdhdM5
TAF1C	darkgreen	6.92428124331261	AdhdM5
TBCE	darkgreen	8.26570718776725	AdhdM5
TEFM	darkgreen	5.53262088640092	AdhdM5
TRIM17	darkgreen	1.57658655967003	AdhdM5
TRUB1	darkgreen	4.61225944226167	AdhdM5
TSC2	darkgreen	6.05904128253931	AdhdM5
TTC14	darkgreen	3.68912366596693	AdhdM5
TTC5	darkgreen	2.19033471572579	AdhdM5
UBP1	darkgreen	9.46124006511868	AdhdM5
USP28	darkgreen	2.32226319823467	AdhdM5
XRCC1	darkgreen	3.83561088837141	AdhdM5
ZBTB3	darkgreen	4.97462320352827	AdhdM5
ZC3H18	darkgreen	5.85592944069288	AdhdM5
ZDHHC12	darkgreen	2.06270837196403	AdhdM5
ZFAT	darkgreen	3.15270225150019	AdhdM5
ZNF12	darkgreen	1.29620798194389	AdhdM5
ZNF512B	darkgreen	11.1684574952645	AdhdM5
ZNF653	darkgreen	2.24690720364955	AdhdM5
ZNF746	darkgreen	1.83198906183571	AdhdM5
ZSWIM8	darkgreen	8.41465741665249	AdhdM5
C11orf58	darkgrey	2.56034900374249	AdhdM6
ADAMTS10	darkgrey	4.78281036289623	AdhdM6
AGRP	darkgrey	5.0404883739013	AdhdM6
AP1G2	darkgrey	7.0671659610945	AdhdM6
AUP1	darkgrey	9.87801671039047	AdhdM6
AXL	darkgrey	8.71398709840398	AdhdM6
BCL7B	darkgrey	3.53882795806425	AdhdM6
C1QB	darkgrey	4.06508376264073	AdhdM6
C1QTNF6	darkgrey	7.22133900609878	AdhdM6
C3AR1	darkgrey	2.38510746670139	AdhdM6
CARD9	darkgrey	5.55234881551877	AdhdM6
CCDC28B	darkgrey	10.2178926346168	AdhdM6
CDC20	darkgrey	8.59135482847186	AdhdM6
CGNL1	darkgrey	10.0311874628593	AdhdM6
CHMP7	darkgrey	8.45933691055919	AdhdM6
CIR1	darkgrey	4.76608240915189	AdhdM6
CNIH2	darkgrey	3.63791503331098	AdhdM6
COQ6	darkgrey	8.15409734952949	AdhdM6
CRYM	darkgrey	5.2576025094216	AdhdM6
DBN1	darkgrey	6.30467141637952	AdhdM6
DCAF15	darkgrey	8.23772085313924	AdhdM6
DEDD	darkgrey	6.68600976831042	AdhdM6
DFFB	darkgrey	5.67151314114674	AdhdM6
DGCR8	darkgrey	7.2325127457542	AdhdM6
DPP7	darkgrey	3.12465683345591	AdhdM6
DXO	darkgrey	9.13055986875966	AdhdM6
EED	darkgrey	6.239344344813	AdhdM6
EIF3B	darkgrey	12.0678156711533	AdhdM6
ERAL1	darkgrey	5.47409330406634	AdhdM6
EVA1B	darkgrey	9.9675591369899	AdhdM6
FMNL3	darkgrey	11.0651295462525	AdhdM6
FTSJ3	darkgrey	7.40060247855697	AdhdM6
ID3	darkgrey	11.7105479146173	AdhdM6
INTS14	darkgrey	4.31117555041865	AdhdM6
IPO4	darkgrey	1.41293370230076	AdhdM6
JAGN1	darkgrey	7.41795761728162	AdhdM6
KDM2B	darkgrey	8.03778639555346	AdhdM6
KLF3	darkgrey	8.70273539568737	AdhdM6
LONP1	darkgrey	8.13594241255888	AdhdM6
LYSMD1	darkgrey	3.27109242162297	AdhdM6
MAML3	darkgrey	2.21892353364045	AdhdM6
MBD3	darkgrey	3.4903748999953	AdhdM6
MCRIP2	darkgrey	8.18513846659557	AdhdM6
MEN1	darkgrey	8.59679606701456	AdhdM6
MFSD2A	darkgrey	6.35383879786763	AdhdM6
MICAL1	darkgrey	8.24113061614787	AdhdM6
MKRN3	darkgrey	6.07823906149835	AdhdM6
MORC3	darkgrey	3.65618362218466	AdhdM6
MPND	darkgrey	8.72455081037588	AdhdM6
MRPL4	darkgrey	5.67791392022397	AdhdM6
NAGLU	darkgrey	3.86304614031041	AdhdM6
NAPRT	darkgrey	7.32545674229115	AdhdM6
NDUFAF7	darkgrey	3.67136818642805	AdhdM6
NRARP	darkgrey	11.459598300781	AdhdM6
NXT1	darkgrey	1.99420033722154	AdhdM6
OBSL1	darkgrey	8.96552550378013	AdhdM6
PAX6	darkgrey	2.60086945927285	AdhdM6
PFN1	darkgrey	13.0679009812584	AdhdM6
PHETA1	darkgrey	4.54602354811881	AdhdM6
PHKG2	darkgrey	6.24149252231262	AdhdM6
PISD	darkgrey	8.37699861880151	AdhdM6
PLEKHG2	darkgrey	11.2756836988104	AdhdM6
PSMD3	darkgrey	6.74987538231272	AdhdM6
RAD52	darkgrey	9.53042020570727	AdhdM6
RCC1	darkgrey	2.71659099793174	AdhdM6
RCC1L	darkgrey	4.2816860584943	AdhdM6
RPS2	darkgrey	15.035677124089	AdhdM6
SHARPIN	darkgrey	6.82659589467595	AdhdM6
SLC25A3	darkgrey	12.7762356381368	AdhdM6
SLC25A34	darkgrey	9.77507982683502	AdhdM6
SLC9A3R1	darkgrey	6.34036397081261	AdhdM6
SNAPC2	darkgrey	3.26486415600193	AdhdM6
SPACA6	darkgrey	7.0865266496882	AdhdM6
SUGP1	darkgrey	3.59997209251144	AdhdM6
SUPV3L1	darkgrey	1.34458168918581	AdhdM6
TFDP1	darkgrey	7.82030692170064	AdhdM6
TIMM9	darkgrey	5.23120453107916	AdhdM6
TLR3	darkgrey	6.4032573405791	AdhdM6
TMEM134	darkgrey	6.43426900510552	AdhdM6
TOR2A	darkgrey	8.71969139344715	AdhdM6
WDCP	darkgrey	7.64021149057071	AdhdM6
YJU2	darkgrey	9.71838491417718	AdhdM6
ZNF335	darkgrey	6.93356725840181	AdhdM6
ZFP57	darkgrey	1.25254620187863	AdhdM6
ZNF688	darkgrey	4.70628473285065	AdhdM6
ADCK1	darkorange	3.76452842498135	AdhdM7
AEBP1	darkorange	3.36409875125604	AdhdM7
AIFM3	darkorange	3.85534987103252	AdhdM7
ALKBH4	darkorange	5.13729868546945	AdhdM7
ARL16	darkorange	2.11156771767517	AdhdM7
B2M	darkorange	2.08206398048397	AdhdM7
CDH5	darkorange	1.93852830064226	AdhdM7
CLCN7	darkorange	4.29799083288986	AdhdM7
CLYBL	darkorange	1.52486916935263	AdhdM7
CMTR1	darkorange	2.66912144240424	AdhdM7
COL3A1	darkorange	4.626566982513	AdhdM7
COL5A2	darkorange	1.18169904491896	AdhdM7
COLEC12	darkorange	4.35980432319859	AdhdM7
CORO6	darkorange	3.58772770557724	AdhdM7
CRLF1	darkorange	2.54114752075073	AdhdM7
CTBP1	darkorange	5.04688883093525	AdhdM7
EYA2	darkorange	4.61119623379756	AdhdM7
F8A3	darkorange	2.40110404814005	AdhdM7
F8A1	darkorange	2.40110404814005	AdhdM7
F8A2	darkorange	2.40110404814005	AdhdM7
FOXF2	darkorange	5.4466068980847	AdhdM7
FOXQ1	darkorange	2.820195067696	AdhdM7
FSD1	darkorange	2.65264904435712	AdhdM7
GFOD2	darkorange	1.75865391834211	AdhdM7
GJA4	darkorange	1.04019309591942	AdhdM7
GPER1	darkorange	1.09755780438254	AdhdM7
GPR4	darkorange	4.09540917476325	AdhdM7
GTF2F2	darkorange	1.58078708211313	AdhdM7
HGH1	darkorange	3.14959344009034	AdhdM7
HIC1	darkorange	5.28134409643494	AdhdM7
IGLON5	darkorange	5.38406638592548	AdhdM7
IKZF4	darkorange	1.40914169368805	AdhdM7
IRF1	darkorange	2.96954163131008	AdhdM7
ITGA7	darkorange	2.64087165432768	AdhdM7
ITM2A	darkorange	2.64982416701724	AdhdM7
KDR	darkorange	5.35031436119805	AdhdM7
LRRFIP1	darkorange	3.91819741996468	AdhdM7
MAGOH	darkorange	1.88859913056368	AdhdM7
MEA1	darkorange	1.78901288270567	AdhdM7
MSX1	darkorange	0.616310734999199	AdhdM7
MTRES1	darkorange	2.27778354681704	AdhdM7
MVB12A	darkorange	7.48748632579543	AdhdM7
NCKIPSD	darkorange	4.90927274992509	AdhdM7
NDUFV1	darkorange	3.96662793095858	AdhdM7
NFKBIE	darkorange	0.845016588948659	AdhdM7
PAFAH2	darkorange	3.08960795954479	AdhdM7
PEAR1	darkorange	3.90936855715998	AdhdM7
PFDN1	darkorange	3.66698718824723	AdhdM7
PI4K2A	darkorange	6.01132802399908	AdhdM7
PKDCC	darkorange	2.38829898265952	AdhdM7
PLA2G6	darkorange	2.32375459203256	AdhdM7
PPP2R5B	darkorange	3.3297025481812	AdhdM7
PREB	darkorange	3.14128336254967	AdhdM7
PSMG3	darkorange	2.93920217863739	AdhdM7
PTPN14	darkorange	2.29285515196973	AdhdM7
RANGRF	darkorange	4.36563101587728	AdhdM7
REX1BD	darkorange	0.949304420441673	AdhdM7
SERP2	darkorange	1.08887445862118	AdhdM7
SERPING1	darkorange	4.070933904529	AdhdM7
SESN2	darkorange	3.74618243774853	AdhdM7
SLC13A3	darkorange	1.64537686684313	AdhdM7
SLC35E4	darkorange	1.54418374365293	AdhdM7
SPEF1	darkorange	1.75646598983887	AdhdM7
SPOUT1	darkorange	1.59168676921881	AdhdM7
TMEM9B	darkorange	3.55425115909585	AdhdM7
TRMT1	darkorange	2.0927568821854	AdhdM7
TTLL12	darkorange	7.57604808666862	AdhdM7
UBE2Q1	darkorange	7.15778145443587	AdhdM7
VWF	darkorange	4.60385344022447	AdhdM7
YARS2	darkorange	3.16071987292217	AdhdM7
ZDHHC7	darkorange	1.64549026403221	AdhdM7
ZFYVE27	darkorange	2.46793450900575	AdhdM7
C10orf88	darkred	1.49917048131801	AdhdM8
ACACA	darkred	8.43874470980906	AdhdM8
ACAD8	darkred	3.31717066189773	AdhdM8
AHDC1	darkred	1.25707644910597	AdhdM8
AKR1E2	darkred	1.73098859997567	AdhdM8
ANGPTL4	darkred	2.55855610800166	AdhdM8
ANKRD42	darkred	3.66342294820937	AdhdM8
APPL1	darkred	5.79726094082009	AdhdM8
ARRDC1	darkred	2.94906350675121	AdhdM8
ASTN1	darkred	6.89876204824996	AdhdM8
ASTN2	darkred	3.53640353440737	AdhdM8
ATP8A2	darkred	7.9590588665858	AdhdM8
ATXN2	darkred	3.97246668575	AdhdM8
BCAP29	darkred	3.85760883761548	AdhdM8
BRINP3	darkred	8.34844123668292	AdhdM8
CC2D2A	darkred	3.1195582846431	AdhdM8
CCDC91	darkred	6.29614820572949	AdhdM8
CDK18	darkred	6.22251337653574	AdhdM8
CDS2	darkred	6.60752719895528	AdhdM8
CHGA	darkred	5.0860183512292	AdhdM8
CHI3L1	darkred	1.54210302616153	AdhdM8
CNTN6	darkred	3.30794479300639	AdhdM8
COPA	darkred	7.71408957154939	AdhdM8
CPEB3	darkred	3.61310974479466	AdhdM8
CRAMP1	darkred	0.992651309524157	AdhdM8
DCUN1D4	darkred	2.08244760254157	AdhdM8
EDIL3	darkred	1.71043826292771	AdhdM8
ERBB4	darkred	9.76414092381296	AdhdM8
FEN1	darkred	5.68665182315791	AdhdM8
FGF22	darkred	2.0056538502086	AdhdM8
FLT1	darkred	1.8614184543471	AdhdM8
FOXRED2	darkred	7.49534595069559	AdhdM8
GAB2	darkred	2.38719002609836	AdhdM8
PNMA8C	darkred	8.34666106021294	AdhdM8
GOLGA3	darkred	2.50646340765074	AdhdM8
HDGFL3	darkred	1.36870911871003	AdhdM8
HSF4	darkred	8.1924058226674	AdhdM8
HSPA4	darkred	6.99313060396488	AdhdM8
IFIT3	darkred	1.7450985183145	AdhdM8
IFIT3	darkred	1.17487366261237	AdhdM8
IFT81	darkred	4.1917076227415	AdhdM8
IL1R1	darkred	2.21518324273117	AdhdM8
IL4R	darkred	3.78324450437417	AdhdM8
INSIG1	darkred	4.11207152005816	AdhdM8
INTU	darkred	3.39501640010215	AdhdM8
ITPKC	darkred	1.67054970090748	AdhdM8
KAT5	darkred	2.17811183512184	AdhdM8
KATNAL1	darkred	6.85720460639812	AdhdM8
KCNA3	darkred	2.12152966798999	AdhdM8
KCNC1	darkred	5.41498704862126	AdhdM8
KIF1A	darkred	4.4945791319615	AdhdM8
KIF3A	darkred	6.2119049676131	AdhdM8
KLHL42	darkred	3.38343895929576	AdhdM8
LARP7	darkred	1.6994458114911	AdhdM8
MAP1B	darkred	4.14625577096409	AdhdM8
MAP7D2	darkred	7.22006199706858	AdhdM8
MAPK8IP3	darkred	2.22801092869532	AdhdM8
MOXD1	darkred	1.73282567656893	AdhdM8
MRPL55	darkred	1.86953567336764	AdhdM8
MSH2	darkred	5.8755906432884	AdhdM8
MTMR9	darkred	1.16166794187347	AdhdM8
MYL6B	darkred	8.79456163761346	AdhdM8
N4BP3	darkred	2.42675039064924	AdhdM8
NSD2	darkred	5.24509559381478	AdhdM8
NSUN4	darkred	3.82753199765783	AdhdM8
NUDT2	darkred	3.82668605589673	AdhdM8
NXPE3	darkred	5.58679813457289	AdhdM8
OSCP1	darkred	7.26275989888185	AdhdM8
PARM1	darkred	7.9047277019077	AdhdM8
PCDH9	darkred	2.36952262957857	AdhdM8
PEF1	darkred	4.25464560685052	AdhdM8
PITRM1	darkred	7.75415365063442	AdhdM8
PLCB4	darkred	4.58284266210245	AdhdM8
PLEKHA7	darkred	1.12911284431879	AdhdM8
PLK3	darkred	2.99690681907753	AdhdM8
PRKG1	darkred	3.84206625863334	AdhdM8
RASSF2	darkred	0.806107807072179	AdhdM8
RELT	darkred	7.66173572632745	AdhdM8
SENP5	darkred	4.3818091446881	AdhdM8
SEZ6L2	darkred	3.42306834393113	AdhdM8
SLC41A3	darkred	3.82189908097226	AdhdM8
SMARCC2	darkred	2.53176886328248	AdhdM8
SMIM10L1	darkred	4.40698626204614	AdhdM8
SNRPC	darkred	1.08399874206431	AdhdM8
SNU13	darkred	3.51476361394724	AdhdM8
STN1	darkred	1.59662543081395	AdhdM8
SYNE2	darkred	2.54828767682019	AdhdM8
