Gene	ModuleColor	kWithin	ModuleName
1700123O20Rik	black	23.236237969072	AdhdM1
2610001J05Rik	black	11.670042396659	AdhdM1
Aaas	black	6.29204682408378	AdhdM1
Abcb1a	black	21.7640141434269	AdhdM1
Abce1	black	6.73228200571453	AdhdM1
Abhd17c	black	3.94633225215898	AdhdM1
Ace2	black	12.4692382883823	AdhdM1
Adcy4	black	7.86479186538052	AdhdM1
Adgra2	black	12.131409445704	AdhdM1
Adgrl4	black	10.2049033517514	AdhdM1
Adora2b	black	13.5044911937432	AdhdM1
Aen	black	18.28020689978	AdhdM1
Afg3l2	black	6.1342019085168	AdhdM1
Agpat3	black	12.4931463461364	AdhdM1
Akain1	black	9.23471763355996	AdhdM1
Ankrd13c	black	5.66381508265853	AdhdM1
Apcdd1	black	39.1427079191785	AdhdM1
Apoo	black	13.8322393229097	AdhdM1
Arhgap29	black	12.830313094989	AdhdM1
Arhgef10l	black	10.4205453732446	AdhdM1
Arrb2	black	12.4453770449194	AdhdM1
Aspn	black	8.00367776818679	AdhdM1
Asprv1	black	3.71490418009792	AdhdM1
Atf4	black	2.87372766758793	AdhdM1
Atf6b	black	7.46934473238938	AdhdM1
Atg12	black	10.9300411837737	AdhdM1
Atg3	black	10.2935218221389	AdhdM1
Atp2c2	black	5.00865214553698	AdhdM1
Atp5g1	black	31.4967994786219	AdhdM1
Atp5mpl	black	7.71621241015238	AdhdM1
Atp5pb	black	6.54375837763071	AdhdM1
Bax	black	22.4516795667489	AdhdM1
BC031181	black	28.3907478592388	AdhdM1
Bcat2	black	9.80724966506351	AdhdM1
Bloc1s2	black	14.0204083182704	AdhdM1
Bola2	black	16.2414413280966	AdhdM1
Bsg	black	33.2078818581997	AdhdM1
Btbd1	black	4.86106070654445	AdhdM1
Btbd17	black	7.48748904946028	AdhdM1
Castor2	black	10.0034684024886	AdhdM1
Cd248	black	26.6926314466385	AdhdM1
Cd93	black	8.66789785256134	AdhdM1
Cdc42	black	10.0688774764902	AdhdM1
Cdk5	black	15.8353398787304	AdhdM1
Cend1	black	16.6064790626401	AdhdM1
Chac2	black	18.6214979646634	AdhdM1
Chpf2	black	16.5203194073912	AdhdM1
Cldn5	black	25.5798150664119	AdhdM1
Clec2d	black	6.08215160492457	AdhdM1
Clns1a	black	2.77367279298676	AdhdM1
Clvs2	black	16.7697794172691	AdhdM1
Cops5	black	7.59476477219316	AdhdM1
Cops9	black	14.6628880007226	AdhdM1
Coq10a	black	4.64852459038673	AdhdM1
Cox14	black	4.0091956683387	AdhdM1
Cox5b	black	3.18468206000494	AdhdM1
Cox6b1	black	20.3128488622496	AdhdM1
Cox7c	black	14.5813082073225	AdhdM1
Ctla2a	black	13.9021537740021	AdhdM1
Ctnnb1	black	36.4304801736658	AdhdM1
Ctnnbip1	black	32.8770366047232	AdhdM1
Cycs	black	19.6636164029333	AdhdM1
Dcaf7	black	6.17981869652934	AdhdM1
Dcakd	black	11.0077988478101	AdhdM1
Deaf1	black	32.3461862956746	AdhdM1
Dipk1b	black	12.9813361748884	AdhdM1
Dld	black	5.06069272163688	AdhdM1
Dnaja1	black	9.54219483303024	AdhdM1
Dnajb11	black	15.1168586722302	AdhdM1
Drap1	black	13.4649059471737	AdhdM1
Dstn	black	10.9683494844658	AdhdM1
Dus1l	black	6.39494784620105	AdhdM1
E130208F15Rik	black	4.68622212899415	AdhdM1
Egln2	black	6.36151990639241	AdhdM1
Eif1ad	black	1.60704351458474	AdhdM1
Eif1b	black	31.5136790350511	AdhdM1
Eif2b1	black	17.3393482552795	AdhdM1
Eif2b2	black	20.8704512695545	AdhdM1
Eif2b5	black	15.6711205783107	AdhdM1
Eif3j1	black	14.4362694924875	AdhdM1
Eif4a1	black	9.21423158937812	AdhdM1
Eif4g2	black	8.51971463925824	AdhdM1
Eln	black	27.1120858279385	AdhdM1
Elovl2	black	17.2763528074846	AdhdM1
Emc6	black	16.9436714157655	AdhdM1
Eng	black	22.8303666115344	AdhdM1
Erg	black	10.1252354258331	AdhdM1
Ets1	black	19.7900905809037	AdhdM1
Eva1a	black	1.99530601757641	AdhdM1
Fbl	black	4.22958048481306	AdhdM1
Fbln1	black	12.3112888819121	AdhdM1
Fbrsl1	black	15.3039763531869	AdhdM1
Fbxl15	black	8.73241958252766	AdhdM1
Fbxo22	black	17.2878668530463	AdhdM1
Fbxo9	black	32.6953020006776	AdhdM1
Fcf1	black	21.4969513042746	AdhdM1
Fcgrt	black	6.94935770623022	AdhdM1
Fgd4	black	3.80090621135837	AdhdM1
Foxc1	black	19.9798051011545	AdhdM1
Fut11	black	27.6353933639051	AdhdM1
Fzd6	black	11.8393399245031	AdhdM1
Gas1	black	20.3080219570266	AdhdM1
Gatd3a	black	7.51175319861788	AdhdM1
Gbp9	black	4.13293436013737	AdhdM1
Gk	black	14.1406485260118	AdhdM1
Glipr1	black	10.3107628947761	AdhdM1
Glrx	black	31.3713183645073	AdhdM1
Gm527	black	12.3862202617203	AdhdM1
Gpr180	black	11.2339577770313	AdhdM1
Grk6	black	17.5418270990174	AdhdM1
Grn	black	29.2106235991148	AdhdM1
Grpel2	black	9.51664867987081	AdhdM1
Gtf2b	black	18.8588079224283	AdhdM1
Hacd2	black	9.3326393742479	AdhdM1
Hbs1l	black	8.06590318863821	AdhdM1
Hdgf	black	11.6778065730842	AdhdM1
Hmgn3	black	18.7029984938651	AdhdM1
Hs3st1	black	8.24849842112138	AdhdM1
Hsp90ab1	black	14.7161782394802	AdhdM1
Hspa2	black	15.7514108713273	AdhdM1
Htra1	black	23.8635520218838	AdhdM1
Htra2	black	13.6837400405233	AdhdM1
Ide	black	19.6658289259346	AdhdM1
Ifi35	black	5.07732116485798	AdhdM1
Ifnar1	black	6.9432907589149	AdhdM1
Kctd14	black	13.7347119930897	AdhdM1
Kctd15	black	10.5480884158964	AdhdM1
Kdelr1	black	5.88182300536975	AdhdM1
Kdm1a	black	4.72197950599894	AdhdM1
Lamc3	black	16.1171409648967	AdhdM1
Lamtor3	black	24.5379812862984	AdhdM1
Lbhd1	black	2.42126841436096	AdhdM1
Ldhd	black	3.38304576992264	AdhdM1
Lhfpl2	black	27.0664029384086	AdhdM1
Llph	black	1.27434671333161	AdhdM1
Lsm3	black	16.265457683419	AdhdM1
Lsr	black	20.6821909233356	AdhdM1
Lypd2	black	5.80691582041763	AdhdM1
Maf1	black	13.6509465233585	AdhdM1
Manf	black	11.484207946338	AdhdM1
Mdh2	black	24.6295287851729	AdhdM1
Med29	black	5.10363250666887	AdhdM1
Mgat2	black	12.7817884157422	AdhdM1
Miga2	black	20.2853433424589	AdhdM1
Mkks	black	5.62940080320515	AdhdM1
Mob4	black	8.21911530269345	AdhdM1
Mrpl12	black	26.7395200779544	AdhdM1
Mrpl34	black	5.5563178377364	AdhdM1
Mrpl49	black	30.8371472010125	AdhdM1
Mrps12	black	17.5924342291162	AdhdM1
Mrps18a	black	17.1175023975041	AdhdM1
Mrps18c	black	4.67730565140275	AdhdM1
Mrps26	black	8.4708966168851	AdhdM1
Mrps7	black	15.7089116291579	AdhdM1
Mtln	black	6.56709603421976	AdhdM1
Mtmr14	black	6.67268677763203	AdhdM1
Mvb12b	black	16.8577907224013	AdhdM1
Myorg	black	15.7766628546805	AdhdM1
Naa20	black	13.9901605724716	AdhdM1
Ndnf	black	14.0741345825292	AdhdM1
Ndufa8	black	12.8005103318307	AdhdM1
Ndufb6	black	27.6421230204059	AdhdM1
Ndufb8	black	16.432470321683	AdhdM1
Ndufb9	black	26.732775393067	AdhdM1
Nefm	black	9.58143441856655	AdhdM1
Nfia	black	8.73680329972713	AdhdM1
Nos3	black	29.3121393233185	AdhdM1
Nt5c	black	6.42091375683764	AdhdM1
Nudt6	black	9.83500925242006	AdhdM1
Nup62	black	3.39409077972117	AdhdM1
Otub1	black	12.7232883859689	AdhdM1
Paqr7	black	18.5636844590163	AdhdM1
Pccb	black	6.87753027219397	AdhdM1
Pdcd10	black	5.1785145004483	AdhdM1
Pdcl	black	10.7700799695079	AdhdM1
Pdhx	black	25.7505362892851	AdhdM1
Pex10	black	7.2077574617666	AdhdM1
Pex19	black	30.218572832821	AdhdM1
Pglyrp1	black	13.8667438679125	AdhdM1
Phf5a	black	4.80307217161997	AdhdM1
Pid1	black	23.8548488154796	AdhdM1
Pim2	black	18.3410178190094	AdhdM1
Pla2g3	black	14.9840077538111	AdhdM1
Plaa	black	10.6691607373794	AdhdM1
Pomp	black	3.20827629352902	AdhdM1
Pon2	black	5.09073987150366	AdhdM1
Ppp1r14c	black	18.2355652511228	AdhdM1
Prcc	black	10.9153037489907	AdhdM1
Prps1	black	4.25387752489057	AdhdM1
Psen2	black	10.6821379402925	AdhdM1
Psma4	black	21.4130011147979	AdhdM1
Psmb7	black	27.2452706619428	AdhdM1
Psmc1	black	9.56852517989368	AdhdM1
Psmc2	black	15.7737969027549	AdhdM1
Psmc4	black	26.0774167336905	AdhdM1
Psmd14	black	8.39540882419268	AdhdM1
Ptprb	black	4.98503300957593	AdhdM1
Pygm	black	28.875837429291	AdhdM1
Pym1	black	9.94841671347836	AdhdM1
Rab2a	black	5.56316835218294	AdhdM1
Rab5c	black	12.6922254443257	AdhdM1
Rabif	black	11.5168231660716	AdhdM1
Rac3	black	19.9279524534758	AdhdM1
Ralb	black	11.2178696136441	AdhdM1
Ramp2	black	21.9598420903209	AdhdM1
Rdh14	black	14.0674770478437	AdhdM1
Retreg3	black	6.30041223886174	AdhdM1
Rexo2	black	6.93248563296475	AdhdM1
Rgl1	black	15.1333107637266	AdhdM1
Rhbdf1	black	7.7177069309139	AdhdM1
Rita1	black	9.34977024452155	AdhdM1
Rnaseh2c	black	24.9007733962539	AdhdM1
Rnf2	black	5.98232093768848	AdhdM1
Rnps1	black	9.84644285458793	AdhdM1
Robo4	black	6.87200377693983	AdhdM1
Rpa3	black	11.0406545574368	AdhdM1
Rps14	black	13.2430568822567	AdhdM1
Rps6ka2	black	9.07185990327462	AdhdM1
Sars2	black	8.27056530518986	AdhdM1
Scarf1	black	7.58845019335667	AdhdM1
Sdhaf2	black	15.5233175820075	AdhdM1
Sdhb	black	5.39334213547416	AdhdM1
Selenos	black	3.40459127561904	AdhdM1
Serp1	black	21.676747805869	AdhdM1
Sh3bp5l	black	8.66072317287238	AdhdM1
Sh3gl1	black	7.05081640395382	AdhdM1
Slc16a4	black	20.5038138087566	AdhdM1
Slc22a7	black	2.38586570445117	AdhdM1
Slc24a3	black	9.8545713327801	AdhdM1
Slc25a4	black	34.859511898643	AdhdM1
Slc38a2	black	12.8550636104245	AdhdM1
Slc40a1	black	21.7826676284346	AdhdM1
Slc5a5	black	12.7325642104612	AdhdM1
Slc7a11	black	10.7221865315947	AdhdM1
Slco1a4	black	22.5474955357107	AdhdM1
Slco1c1	black	22.1020247170972	AdhdM1
Smad6	black	18.4723358235048	AdhdM1
Smpdl3a	black	10.8547894270803	AdhdM1
Snap29	black	3.71920171301688	AdhdM1
Snx16	black	5.22724806573361	AdhdM1
Sox18	black	13.2337621902005	AdhdM1
Sox21	black	17.3097803314141	AdhdM1
Sox7	black	5.67986417748567	AdhdM1
Srgn	black	10.1271499455705	AdhdM1
St6galnac5	black	6.95800154774863	AdhdM1
Stoml2	black	15.9636571252595	AdhdM1
Sult1a1	black	32.3646371027934	AdhdM1
Suv39h1	black	15.8392385508345	AdhdM1
Taok3	black	19.3925286362235	AdhdM1
Tars	black	7.77513122684231	AdhdM1
Tctn2	black	17.9647382980779	AdhdM1
Tdp1	black	5.16993315625297	AdhdM1
Tepsin	black	4.47938176644517	AdhdM1
Tinagl1	black	29.9316514477878	AdhdM1
Tm2d2	black	5.94950682197126	AdhdM1
Tma7	black	6.63170863032224	AdhdM1
Tmem100	black	2.73210416544406	AdhdM1
Tmem128	black	4.79163534089872	AdhdM1
Tmem183a	black	29.8682308753873	AdhdM1
Tmem50b	black	7.02266690599111	AdhdM1
Tmem70	black	39.0027075084571	AdhdM1
Tmsb4x	black	11.8555365442031	AdhdM1
Tnfrsf12a	black	10.3576354085102	AdhdM1
Tnr	black	7.89997361843435	AdhdM1
Tomm22	black	4.45509185499827	AdhdM1
Tor4a	black	3.15636061080038	AdhdM1
Tox4	black	11.653797029296	AdhdM1
Traf3	black	31.4722923890967	AdhdM1
Trim47	black	19.1245447891476	AdhdM1
Trim8	black	25.6418878797684	AdhdM1
Trip10	black	35.0471896190185	AdhdM1
Tsfm	black	11.718843166189	AdhdM1
Ttc26	black	16.0066753639022	AdhdM1
Tuba1b	black	26.2529642469363	AdhdM1
Tubb2a	black	36.3473172455159	AdhdM1
Tubb3	black	22.9643627642043	AdhdM1
Txn1	black	21.009416251277	AdhdM1
Ubac1	black	2.78137548447397	AdhdM1
Ube2j2	black	26.8295983049454	AdhdM1
Ufm1	black	2.86189465409622	AdhdM1
Uqcrq	black	21.9055820711259	AdhdM1
Ushbp1	black	6.91782827101805	AdhdM1
Vps53	black	6.0746704429337	AdhdM1
Wdr12	black	23.4017330836618	AdhdM1
Wdr45b	black	12.9149069101814	AdhdM1
Wdr61	black	25.8038266428656	AdhdM1
Wdr74	black	6.63842226684454	AdhdM1
Wdr82	black	2.57733808883784	AdhdM1
Ywhab	black	17.608211076004	AdhdM1
Ywhae	black	19.1241487292542	AdhdM1
Zbtb40	black	14.4361631138006	AdhdM1
Zdhhc24	black	11.7777497525143	AdhdM1
Zfand3	black	6.98459839686613	AdhdM1
Zfp637	black	8.65422234009186	AdhdM1
Zfp954	black	5.25631659781346	AdhdM1
Znhit2	black	3.69657550166136	AdhdM1
0610010F05Rik	blue	72.4846689119133	AdhdM2
0610012G03Rik	blue	112.984420982596	AdhdM2
1110002E22Rik	blue	652.621147202392	AdhdM2
1110008P14Rik	blue	719.049237453036	AdhdM2
1110032F04Rik	blue	647.905983443355	AdhdM2
1700001L19Rik	blue	467.900858764935	AdhdM2
1700003E16Rik	blue	610.963095852046	AdhdM2
1700016K19Rik	blue	256.194113176648	AdhdM2
1700019D03Rik	blue	504.670155161618	AdhdM2
1700025G04Rik	blue	170.196806893837	AdhdM2
1700037C18Rik	blue	55.6585324414848	AdhdM2
1700066M21Rik	blue	453.975780145906	AdhdM2
1810055G02Rik	blue	492.341640545898	AdhdM2
2210016L21Rik	blue	23.7585263924769	AdhdM2
2210408I21Rik	blue	8.61244063067383	AdhdM2
2310011J03Rik	blue	148.222181005749	AdhdM2
2900026A02Rik	blue	321.769498259351	AdhdM2
3110082I17Rik	blue	405.238793155542	AdhdM2
4930447C04Rik	blue	189.405790183299	AdhdM2
4930452B06Rik	blue	70.2564654065278	AdhdM2
4930578G10Rik	blue	507.86553863572	AdhdM2
5730409E04Rik	blue	622.745454938156	AdhdM2
6430548M08Rik	blue	425.107160245959	AdhdM2
A430005L14Rik	blue	71.9251653882798	AdhdM2
A830018L16Rik	blue	479.388236901094	AdhdM2
Aacs	blue	273.039944721236	AdhdM2
Aak1	blue	397.547107074076	AdhdM2
Aars2	blue	124.522629097936	AdhdM2
Abca3	blue	15.4365042350598	AdhdM2
Abca5	blue	23.0108209108695	AdhdM2
Abcc8	blue	180.805294284956	AdhdM2
Abcd2	blue	184.976767429145	AdhdM2
Abcf2	blue	134.956567798771	AdhdM2
Abcg2	blue	179.951061331396	AdhdM2
Abhd12	blue	676.022003623248	AdhdM2
Abhd13	blue	77.1807528255924	AdhdM2
Abhd16a	blue	65.0235229542555	AdhdM2
Abhd17a	blue	393.723534629333	AdhdM2
Abhd6	blue	232.768161004959	AdhdM2
Abhd8	blue	312.02368024898	AdhdM2
Ablim1	blue	628.891717175299	AdhdM2
Abr	blue	278.677878294841	AdhdM2
Abtb1	blue	32.5077454983205	AdhdM2
Acap3	blue	238.298141358541	AdhdM2
Acd	blue	176.561473388842	AdhdM2
Ackr1	blue	562.361976047149	AdhdM2
Acot4	blue	451.566129008859	AdhdM2
Acot9	blue	112.028845305343	AdhdM2
Acox3	blue	157.989220523174	AdhdM2
Acsl4	blue	534.162487426275	AdhdM2
Acsl5	blue	734.63249950606	AdhdM2
Actn4	blue	575.451294005372	AdhdM2
Actr1a	blue	16.6192820933201	AdhdM2
Actr1b	blue	666.488859138512	AdhdM2
Actr3b	blue	214.670197036543	AdhdM2
Acyp1	blue	162.924198832465	AdhdM2
Adam10	blue	266.923130723665	AdhdM2
Adam18	blue	640.071650040521	AdhdM2
Adam19	blue	355.403521911488	AdhdM2
Adamts15	blue	329.770283784331	AdhdM2
Adamts8	blue	571.846428306584	AdhdM2
Adamtsl2	blue	479.239292629835	AdhdM2
Adap1	blue	656.93412950362	AdhdM2
Adcy1	blue	500.432810602184	AdhdM2
Adcy2	blue	498.976221844575	AdhdM2
Adcy9	blue	51.2795191834341	AdhdM2
Adcyap1	blue	480.370334987543	AdhdM2
Adgra1	blue	509.601704578285	AdhdM2
Adgrb2	blue	397.866585487144	AdhdM2
Adgrg6	blue	376.369865431025	AdhdM2
Adgrl1	blue	235.498473642892	AdhdM2
Adk	blue	246.289270845698	AdhdM2
Adora1	blue	428.281510767854	AdhdM2
Adra1a	blue	179.238860937221	AdhdM2
Adra1b	blue	604.765850709161	AdhdM2
Adrb1	blue	567.764522420463	AdhdM2
Adrb3	blue	142.607639009163	AdhdM2
Afap1l1	blue	563.087738263221	AdhdM2
Agbl4	blue	182.871154157868	AdhdM2
Agfg1	blue	317.441684296567	AdhdM2
Agtpbp1	blue	383.531030816194	AdhdM2
Ahr	blue	551.470132886348	AdhdM2
AI413582	blue	337.88012310571	AdhdM2
AI837181	blue	448.174451043871	AdhdM2
Aimp2	blue	301.382519336848	AdhdM2
Ak1	blue	527.91538714095	AdhdM2
Ak6	blue	24.2442955712392	AdhdM2
Akap7	blue	622.564594279429	AdhdM2
Akirin2	blue	197.641355546773	AdhdM2
Akr1c18	blue	402.982656063045	AdhdM2
Akt3	blue	454.047904097905	AdhdM2
Aldh1a3	blue	228.028519729777	AdhdM2
Aldh1a7	blue	558.296150842191	AdhdM2
Aldoa	blue	491.748050078842	AdhdM2
Alkal1	blue	6.17563154869656	AdhdM2
Alkal2	blue	356.04456989103	AdhdM2
Alox12b	blue	356.241841563524	AdhdM2
Amigo1	blue	243.050589441374	AdhdM2
Amn	blue	80.8870313185819	AdhdM2
Amph	blue	398.308729479583	AdhdM2
Angel1	blue	245.604020249616	AdhdM2
Angpt1	blue	263.010607753474	AdhdM2
Ank	blue	604.139435579334	AdhdM2
Ankrd27	blue	485.51790547828	AdhdM2
Ankrd33b	blue	205.447303249528	AdhdM2
Ankrd34a	blue	616.703515490124	AdhdM2
Ankrd34c	blue	293.126424552053	AdhdM2
Ankrd9	blue	356.172644849281	AdhdM2
Anp32e	blue	26.414756127963	AdhdM2
Anxa7	blue	505.21097102811	AdhdM2
Aopep	blue	40.2159389787838	AdhdM2
Ap1s3	blue	294.718087869927	AdhdM2
Ap2a1	blue	375.378910691158	AdhdM2
Ap2m1	blue	476.656805498665	AdhdM2
Ap2s1	blue	250.062855095062	AdhdM2
Ap3m2	blue	474.158095454246	AdhdM2
Ap3s1	blue	178.860381029627	AdhdM2
Apba1	blue	627.5580120263	AdhdM2
Apba2	blue	583.500774664633	AdhdM2
Apbb1	blue	726.342905975805	AdhdM2
Apc	blue	492.802514279978	AdhdM2
Arap2	blue	372.581306939236	AdhdM2
Arf5	blue	124.865066152686	AdhdM2
Arfgap1	blue	184.964961777505	AdhdM2
Arfip2	blue	261.848054391231	AdhdM2
Arhgap1	blue	299.156456762858	AdhdM2
Arhgap15	blue	601.855884513687	AdhdM2
Arhgap25	blue	462.151501005469	AdhdM2
Arhgap26	blue	16.8708900235568	AdhdM2
Arhgap32	blue	257.251519219688	AdhdM2
Arhgap35	blue	322.364964296796	AdhdM2
Arhgap42	blue	194.407042806772	AdhdM2
Arhgap44	blue	557.325907836669	AdhdM2
Arhgdia	blue	28.3010957259924	AdhdM2
Arhgdig	blue	591.116575854592	AdhdM2
Arhgef7	blue	544.75823057381	AdhdM2
Arl1	blue	310.909824281653	AdhdM2
Arl6ip5	blue	592.189126265828	AdhdM2
Arl8a	blue	380.097580361729	AdhdM2
Armc1	blue	21.3878683611362	AdhdM2
Armcx1	blue	154.414481068246	AdhdM2
Armcx5	blue	14.6379936985461	AdhdM2
Arntl	blue	29.9039640627487	AdhdM2
Arpc2	blue	13.2526103609557	AdhdM2
Arpc3	blue	409.646585985646	AdhdM2
Arpc4	blue	262.149456458646	AdhdM2
Arrb1	blue	201.559384248824	AdhdM2
Asap1	blue	617.845107263762	AdhdM2
Asap2	blue	479.430371247584	AdhdM2
Asb13	blue	520.149838023567	AdhdM2
Asic2	blue	488.56306138385	AdhdM2
Asns	blue	276.066401726158	AdhdM2
Atcay	blue	499.100595773321	AdhdM2
Atf6	blue	296.445034031294	AdhdM2
Atg4c	blue	496.59511837639	AdhdM2
Atg9a	blue	183.874288703188	AdhdM2
Atl1	blue	544.790355391335	AdhdM2
Atmin	blue	67.5613445096328	AdhdM2
Atoh7	blue	103.602712093728	AdhdM2
Atp1a1	blue	636.001761416418	AdhdM2
Atp1b1	blue	134.826223690868	AdhdM2
Atp2b4	blue	49.9337259558118	AdhdM2
Atp6ap1	blue	414.01096289052	AdhdM2
Atp6ap2	blue	391.323524574191	AdhdM2
Atp6v0a1	blue	636.905308112426	AdhdM2
Atp6v0b	blue	377.680114813913	AdhdM2
Atp6v0c	blue	454.934036408438	AdhdM2
Atp6v0d1	blue	615.280525576045	AdhdM2
Atp6v0e2	blue	391.007622161778	AdhdM2
Atp6v1a	blue	323.6025014709	AdhdM2
Atp6v1b2	blue	581.67957927413	AdhdM2
Atp6v1c1	blue	622.037337493505	AdhdM2
Atp6v1d	blue	596.705069119461	AdhdM2
Atp6v1e1	blue	678.614431656073	AdhdM2
Atp6v1f	blue	125.701117725879	AdhdM2
Atp6v1g2	blue	662.480318581555	AdhdM2
Atp6v1h	blue	165.772811944623	AdhdM2
Atp9a	blue	48.7764411275257	AdhdM2
Atpif1	blue	195.014420429756	AdhdM2
Atrnl1	blue	635.063219184454	AdhdM2
Atxn7l3	blue	543.565041654067	AdhdM2
AU021092	blue	58.2016565490685	AdhdM2
Aven	blue	39.1600618317531	AdhdM2
Azin1	blue	470.053805214671	AdhdM2
Azin2	blue	111.453716408098	AdhdM2
B230217C12Rik	blue	314.293819266785	AdhdM2
B3galnt1	blue	540.019637742683	AdhdM2
B3galt2	blue	576.218831873978	AdhdM2
B3gat1	blue	624.516903664689	AdhdM2
B3gat3	blue	445.557220021105	AdhdM2
B3glct	blue	178.706291269676	AdhdM2
B4galnt1	blue	438.228455322937	AdhdM2
B4galnt4	blue	169.729372990303	AdhdM2
B4galt2	blue	505.558927913451	AdhdM2
B4galt5	blue	27.6571610873147	AdhdM2
B830017H08Rik	blue	69.1789188615805	AdhdM2
Baalc	blue	657.186122722509	AdhdM2
Bag1	blue	140.68394416721	AdhdM2
Bap1	blue	385.85099491526	AdhdM2
Barx2	blue	363.870654883942	AdhdM2
Basp1	blue	666.328532601904	AdhdM2
BC003965	blue	149.577786221783	AdhdM2
Bcl11a	blue	291.927970960054	AdhdM2
Bcl2l11	blue	266.557577272513	AdhdM2
Bcl2l13	blue	333.481383597894	AdhdM2
Bcl2l2	blue	385.949788054639	AdhdM2
Bcl6b	blue	135.389095016222	AdhdM2
Bcl7a	blue	654.751643037937	AdhdM2
Bean1	blue	142.082438869701	AdhdM2
Becn1	blue	85.7677164819091	AdhdM2
Bend5	blue	287.517156872803	AdhdM2
Bet1l	blue	307.11073662982	AdhdM2
Bicdl1	blue	177.264486021627	AdhdM2
Blnk	blue	521.242273099397	AdhdM2
Bloc1s6	blue	196.581955727873	AdhdM2
Bmerb1	blue	444.811631249204	AdhdM2
Bmp3	blue	641.082461096368	AdhdM2
Bmt2	blue	12.0444646916479	AdhdM2
Bnip3	blue	288.483381431912	AdhdM2
Bnip3l	blue	24.9937637997705	AdhdM2
Bnip5	blue	127.678460430457	AdhdM2
Boc	blue	694.87165385257	AdhdM2
Bop1	blue	163.936865966517	AdhdM2
Borcs5	blue	338.741986688815	AdhdM2
Brap	blue	317.67258605167	AdhdM2
Brd9	blue	45.24105515718	AdhdM2
Brdt	blue	114.50156755164	AdhdM2
Brinp1	blue	555.94450927039	AdhdM2
Brinp2	blue	662.225208603815	AdhdM2
Brk1	blue	519.710989998203	AdhdM2
Brpf1	blue	17.4339822068547	AdhdM2
Brsk1	blue	604.894280579098	AdhdM2
Brsk2	blue	636.905222644018	AdhdM2
Bsn	blue	503.515496029737	AdhdM2
Btbd10	blue	627.503544671697	AdhdM2
Btbd6	blue	167.119282928395	AdhdM2
Btbd8	blue	413.502278703403	AdhdM2
Btf3l4	blue	96.2790550626183	AdhdM2
Bud31	blue	23.1751037238642	AdhdM2
Bysl	blue	209.508558978675	AdhdM2
Bzw1	blue	343.508883571395	AdhdM2
C130074G19Rik	blue	200.908116229918	AdhdM2
C1ql3	blue	501.540596206309	AdhdM2
C1qtnf1	blue	276.289192053885	AdhdM2
C2cd4b	blue	425.409770695133	AdhdM2
C2cd4c	blue	508.695906122629	AdhdM2
C77080	blue	627.216877850618	AdhdM2
Cab39	blue	39.417631499565	AdhdM2
Cabp1	blue	635.252959414875	AdhdM2
Cacna1a	blue	498.945814707783	AdhdM2
Cacna1g	blue	52.3139335309146	AdhdM2
Cacna2d1	blue	593.966227460783	AdhdM2
Cacnb3	blue	612.53403473015	AdhdM2
Cacnb4	blue	233.22419857247	AdhdM2
Cacng2	blue	570.246830484021	AdhdM2
Cacng3	blue	362.908443895433	AdhdM2
Cacng6	blue	410.797741802776	AdhdM2
Cacng7	blue	533.218019134132	AdhdM2
Cadm2	blue	140.652946844673	AdhdM2
Cadm3	blue	414.082653638102	AdhdM2
Cadm4	blue	159.236899394045	AdhdM2
Cadps2	blue	536.899481619344	AdhdM2
Calhm2	blue	467.419937396792	AdhdM2
Calhm5	blue	307.292092750461	AdhdM2
Calm1	blue	547.369919719465	AdhdM2
Calm2	blue	302.788923164485	AdhdM2
Calm3	blue	460.91204461781	AdhdM2
Camk1	blue	299.174178846596	AdhdM2
Camk1d	blue	15.6014698519191	AdhdM2
Camk1g	blue	38.1451806165461	AdhdM2
Camk2a	blue	514.925917819337	AdhdM2
Camk2g	blue	548.252321595636	AdhdM2
Camk2n1	blue	367.008840620475	AdhdM2
Camkk1	blue	13.8933378866605	AdhdM2
Camkk2	blue	167.862743656559	AdhdM2
Camta2	blue	436.784162270635	AdhdM2
Cap2	blue	496.758102061668	AdhdM2
Capn1	blue	186.946039606257	AdhdM2
Capza2	blue	27.6108727550079	AdhdM2
Car10	blue	580.953929209474	AdhdM2
Car4	blue	282.658696188397	AdhdM2
Car7	blue	556.734714041364	AdhdM2
Car8	blue	326.444176340327	AdhdM2
Carmil2	blue	227.66499581203	AdhdM2
Cask	blue	195.833125474901	AdhdM2
Casp3	blue	139.157281558951	AdhdM2
Catsperz	blue	626.866785051273	AdhdM2
Cav2	blue	560.499406865464	AdhdM2
Cbfa2t2	blue	30.2985180496142	AdhdM2
Cbfa2t3	blue	553.664932877795	AdhdM2
Cbln2	blue	483.503272426752	AdhdM2
Cbx6	blue	149.242948208549	AdhdM2
Cby1	blue	102.228636430562	AdhdM2
Ccdc124	blue	440.745300650736	AdhdM2
Ccdc136	blue	470.805237452584	AdhdM2
Ccdc157	blue	118.949955866988	AdhdM2
Ccdc177	blue	287.816032929368	AdhdM2
Ccdc186	blue	51.6785770423659	AdhdM2
Ccdc25	blue	546.389608758922	AdhdM2
Ccdc3	blue	583.981744488686	AdhdM2
Ccdc32	blue	390.151432467258	AdhdM2
Ccdc74a	blue	351.881884085815	AdhdM2
Ccdc80	blue	435.985294895046	AdhdM2
Ccdc87	blue	151.234088682505	AdhdM2
