GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0044297	0.000531585598839927	2.82623020512276	6.3202156768067	16	695	cell body	App;Bdnf;Cacna1b;Cacna1d;Cit;Exoc4;Fzd3;Gria4;Htt;Igf1r;Kif5a;Mapt;Ncoa2;Pink1;Rptor;Slc12a5	0.0137542641870238
2	GO:0043005	0.000828235157240512	2.2923436797121	11.4400450667954	23	1258	neuron projection	App;Bdnf;Cacna1b;Cacna1d;Cntn3;Exoc4;Frmpd4;Fzd3;Gria4;Htt;Ift122;Igf1r;Kcna6;Kif1b;Kif5a;Mapt;Ncoa1;Ncoa2;Pink1;Ppm1a;Rptor;Slc12a5;Unc80	0.0137542641870238
3	GO:0005874	0.00131171193483934	3.41890348372359	3.18284242716884	10	350	microtubule	Bcas3;Clasp1;Dpp9;Kif16b;Kif1b;Kif5a;Mapt;Ncoa2;Ttll1;Ttll7	0.0137542641870238
4	GO:0043025	0.00134863567554227	2.75581102203398	5.59270883631096	14	615	neuronal cell body	Bdnf;Cacna1b;Cacna1d;Cit;Exoc4;Fzd3;Gria4;Htt;Igf1r;Kif5a;Mapt;Ncoa2;Rptor;Slc12a5	0.0137542641870238
5	GO:0030425	0.00141219326104326	2.7414208308248	5.61999034282955	14	618	dendrite	Bdnf;Cacna1b;Cacna1d;Exoc4;Frmpd4;Fzd3;Gria4;Htt;Kif1b;Kif5a;Mapt;Ncoa2;Rptor;Slc12a5	0.0137542641870238
6	GO:0097447	0.00147824690469312	2.72717288203285	5.64727184934814	14	621	dendritic tree	Bdnf;Cacna1b;Cacna1d;Exoc4;Frmpd4;Fzd3;Gria4;Htt;Kif1b;Kif5a;Mapt;Ncoa2;Rptor;Slc12a5	0.0137542641870238
7	GO:0005773	0.00157654679497402	3.12299031534755	3.837598583615	11	422	vacuole	Anxa6;App;Cit;Cyb561a3;Hgsnat;Htt;Mcoln1;Pip4k2a;Rptor;Siae;Vps41	0.0137542641870238
8	GO:0030424	0.00161814872788515	2.69909535814919	5.70183486238532	14	627	axon	App;Bdnf;Cacna1b;Exoc4;Fzd3;Gria4;Htt;Igf1r;Kcna6;Kif1b;Kif5a;Mapt;Pink1;Unc80	0.0137542641870238
9	GO:0015630	0.0019370093669565	2.34638443935927	8.53001770481249	18	938	microtubule cytoskeleton	App;Bcas3;Cchcr1;Cdk10;Clasp1;Dpp9;Eya3;Hecw2;Htt;Ift122;Kif16b;Kif1b;Kif5a;Mapt;Ncoa2;Ttll1;Ttll7;Vps41	0.014496305890474
10	GO:0120025	0.00225787895816681	1.97909538317319	16.2324963785611	28	1785	plasma membrane bounded cell projection	App;Bdnf;Cacna1b;Cacna1d;Cdk10;Cit;Cntn3;Exoc4;Frmpd4;Fzd3;Gria4;Htt;Ift122;Igf1r;Kcna6;Kif1b;Kif5a;Mapt;Ncoa1;Ncoa2;Pink1;Ppm1a;Rptor;Slc12a5;Sntg1;Ttll1;Ttll7;Unc80	0.014496305890474
11	GO:0042995	0.00234499065875315	1.93617008042495	17.8875744406889	30	1967	cell projection	App;Bdnf;Cacna1b;Cacna1d;Cdk10;Cit;Cntn3;Exoc4;Frmpd4;Fzd3;Gria4;Htt;Ift122;Igf1r;Kcna6;Kif1b;Kif5a;Mapt;Mcoln1;Ncoa1;Ncoa2;Pink1;Ppm1a;Rhou;Rptor;Slc12a5;Sntg1;Ttll1;Ttll7;Unc80	0.014496305890474
12	GO:0097386	0.0029974494420159	11.5523510971787	0.291002736198294	3	32	glial cell projection	App;Mapt;Pink1	0.0147524475353382
13	GO:0005765	0.00313915242304954	5.43491809116809	0.991228070175439	5	109	lysosomal membrane	Anxa6;Cyb561a3;Hgsnat;Mcoln1;Vps41	0.0147524475353382
