GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0044302	0.000734966975536795	77.496855345912	0.0434327998069653	2	5	dentate gyrus mossy fiber	Mapk8ip1;Pde2a	0.0205790753150303
2	GO:0098797	0.00271974454604011	3.0818909842418	3.51805678436419	10	405	plasma membrane protein complex	Cdh13;Cdh19;Gabbr1;Gnb4;Itga5;Pde4b;Pmp22;Scn2b;Shisa9;Utrn	0.0290993185212428
3	GO:0048471	0.00311778412727601	2.7122467771639	4.82104077857315	12	555	perinuclear region of cytoplasm	Aplp1;Bag5;Cdh13;Ddx6;Ece1;Mapk8ip1;Nanos1;Pde2a;Pde4b;Pmp22;Prkacb;Tnik	0.0290993185212428
4	GO:0031256	0.00479242733696455	4.89609243360347	1.09450655513553	5	126	leading edge membrane	Dock8;Gabbr1;Itga5;Plek;Shisa9	0.0335469913587519
5	GO:0000111	0.00868655996139311	Inf	0.00868655996139307	1	1	nucleotide-excision repair factor 2 complex	Xpc	0.0347462398455725
6	GO:0008074	0.00868655996139311	Inf	0.00868655996139307	1	1	guanylate cyclase complex, soluble	Gucy1a1	0.0347462398455725
7	GO:0097227	0.00868655996139311	Inf	0.00868655996139307	1	1	sperm annulus	Ddx6	0.0347462398455725
8	GO:0008305	0.0167943088632566	11.0548068283917	0.199790879112041	2	23	integrin complex	Itga5;Pmp22	0.0401448170647515
9	GO:0034674	0.0172983562551646	115.177570093458	0.0173731199227861	1	2	integrin alpha5-beta1 complex	Itga5	0.0401448170647515
10	GO:0038039	0.0172983562551646	115.177570093458	0.0173731199227861	1	2	G protein-coupled receptor heterodimeric complex	Gabbr1	0.0401448170647515
11	GO:1990682	0.0172983562551646	115.177570093458	0.0173731199227861	1	2	CSF1-CSF1R complex	Csf1r	0.0401448170647515
12	GO:0016342	0.018218367586767	10.5514579759863	0.208477439073434	2	24	catenin complex	Cdh13;Cdh19	0.0401448170647515
13	GO:0098636	0.01969164843625	10.0918785890074	0.217163999034827	2	25	protein complex involved in cell adhesion	Itga5;Pmp22	0.0401448170647515
14	GO:0061830	0.0258360263962992	57.5841121495327	0.0260596798841792	1	3	concave side of sperm head	Ddx6	0.0401448170647515
15	GO:0071942	0.0258360263962992	57.5841121495327	0.0260596798841792	1	3	XPC complex	Xpc	0.0401448170647515
16	GO:0005886	0.0279444707476167	1.51853259921549	27.6753800369983	37	3186	plasma membrane	Aplp1;Asic1;Cd47;Cdc42ep3;Cdh13;Cdh19;Cldn12;Csf1r;Dock8;Ece1;Epb41l2;Fhit;Gabbr1;Gnb4;Ikzf3;Itga5;Mapk8ip1;Neto2;Pcdhga7;Pde2a;Pde4b;Plek;Pmp22;Ppp1ca;Prkacb;Ptchd1;Rac2;Scn2b;Selplg;Shisa9;Slc2a13;Slco2b1;Tnik;Trpc3;Tspan31;Utrn;Xpc	0.0401448170647515
17	GO:0098802	0.031391264507163	3.52573742047426	1.19005871471085	4	137	plasma membrane signaling receptor complex	Gabbr1;Itga5;Pmp22;Shisa9	0.0401448170647515
18	GO:0031252	0.031447518266027	2.44306930693069	3.01423630660339	7	347	cell leading edge	Abitram;Dock8;Gabbr1;Itga5;Plek;Rac2;Shisa9	0.0401448170647515
19	GO:0016020	0.0342412097875449	1.44894160583942	48.1061690661948	58	5538	membrane	Agps;Aplp1;Asic1;Atl2;Bag5;Cd47;Cdc42ep3;Cdh13;Cdh19;Cldn12;Csf1r;Cyp27a1;Cyp2u1;Dnajc2;Dock8;Ece1;Epb41l2;Fam241a;Fhit;Fmo1;Gabbr1;Gnb4;Ikzf3;Itga5;Mapk8ip1;Neto2;Nipal3;Olfr287;Pcdhga7;Pde2a;Pde4b;Pld4;Plek;Pmp22;Ppm1b;Ppp1ca;Prkacb;Ptchd1;Rab42;Rac2;Rgs20;Rnf145;Scn2b;Scrn1;Sec22c;Selplg;Sfxn5;Shisa9;Slc25a14;Slc2a13;Slco2b1;Tbc1d9b;Tmem41a;Tnik;Trpc3;Tspan31;Utrn;Xpc	0.0401448170647515
20	GO:0001740	0.0343002025144975	38.386292834891	0.0347462398455723	1	4	Barr body	Macroh2a2	0.0401448170647515
21	GO:0033093	0.0343002025144975	38.386292834891	0.0347462398455723	1	4	Weibel-Palade body	Ece1	0.0401448170647515
22	GO:0097457	0.0343002025144975	38.386292834891	0.0347462398455723	1	4	hippocampal mossy fiber	Pde2a	0.0401448170647515
23	GO:0098826	0.0343002025144975	38.386292834891	0.0347462398455723	1	4	endoplasmic reticulum tubular network membrane	Atl2	0.0401448170647515
24	GO:0005887	0.0344098431983584	1.86147418308805	7.44438188691386	13	857	integral component of plasma membrane	Asic1;Cd47;Csf1r;Gabbr1;Itga5;Pcdhga7;Pmp22;Scn2b;Shisa9;Slc2a13;Slco2b1;Trpc3;Tspan31	0.0401448170647515
