GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0008305	0.00518138688179193	9.65210526315789	0.356861484042126	3	23	integrin complex	Itga4;Itga8;Itgbl1	0.0485283178684786
2	GO:0110165	0.00612704862715331	2.85063691469736	179.532357906584	188	11571	cellular anatomical entity	Aagab;Acot3;Acot5;Adam11;Agap3;Ak4;Akt1s1;Alas1;Ankrd46;Anxa11;Ap2a2;Aqp11;Arhgap21;Arhgef25;Arl5b;Armc6;Arsb;Arsj;Asph;Atg101;Bcl6;Bdh1;Bhlha9;Bhlhe22;Bmyc;Bod1;Brf2;Car15;Ccbe1;Ccdc85a;Cdc42ep5;Cdc42se1;Cdh1;Cdh11;Cdsn;Cenpu;Chrd;Chst8;Clstn2;Cox6a1;Cpeb1;Cped1;Cpne4;Cpne6;Csnk2b;Dab1;Ddr2;Ddx54;Dgkd;Dlk2;Dock9;Dvl3;Echdc2;Ehd3;Eif4e2;Eif4ebp1;Eif6;Elmo2;Emx2;Ephb2;Erc1;Evc2;Fam220a;Fat4;Fgf13;Gabra5;Gadd45b;Galnt17;Gcat;Glp2r;Glt1d1;Glyr1;Gna11;Golph3;Gpc4;Gpr22;Grhl1;Grp;Gstm2;Gtf2h5;Hars;Hmgb1;Hsd11b1;Hspa1b;Htr3a;Ifitm2;Islr2;Itga4;Itga8;Itgbl1;Jazf1;Kcnab2;Kcnn2;Kctd6;Lsm8;Lypla2;Map3k12;Mark4;Mas1;Mcur1;Med10;Mettl24;Mfap4;Mfhas1;Mgp;Mindy3;Mmp24;Mpc2;Mphosph10;Mrpl20;Msln;Mtif3;Mturn;Napepld;Nck2;Nefl;Neurod1;Nfu1;Npas1;Npdc1;Npr3;Nsmf;Nt5dc3;Ntmt1;Numbl;Olfml2b;Orai3;Panx2;Parp1;Pcyt1b;Pdha1;Pfkl;Phldb2;Piezo1;Pla2g5;Plch2;Plekhg5;Plppr2;Polr2e;Ppfia2;Prelid3b;Prkca;Prss35;Psmc3;Psmd8;Ptges2;Ptgs2;Rab3ip;Rab5if;Rnf146;Rps6kb1;S100a10;Serinc2;Sgta;Sh3bp5;Sh3rf1;Slc16a2;Slc26a4;Slc35f5;Slc35g1;Smoc2;Src;Srgap3;Srl;Strip1;Tbata;Thra;Tmed9;Tmem109;Tmem160;Tmem74;Tnks1bp1;Topbp1;Trafd1;Trim2;Tubb4b;Unc5a;Vgll3;Wdr73;Wrap73;Ythdf1;Zbtb8b;Zdhhc16;Zdhhc23;Zeb2;Zfpm2;Znhit3;Zranb3	0.0485283178684786
3	GO:0098636	0.00657802774660439	8.77320574162679	0.387892917437093	3	25	protein complex involved in cell adhesion	Itga4;Itga8;Itgbl1	0.0485283178684786
4	GO:0071944	0.0090963813358354	1.46227166948261	50.8450036176542	66	3277	cell periphery	Agap3;Ap2a2;Aqp11;Arhgap21;Arhgef25;Asph;Car15;Cdc42ep5;Cdc42se1;Cdh1;Cdh11;Clstn2;Cpne4;Cpne6;Csnk2b;Ddr2;Dgkd;Ehd3;Ephb2;Erc1;Evc2;Fat4;Fgf13;Gabra5;Glp2r;Gna11;Golph3;Gpc4;Gpr22;Gstm2;Hmgb1;Hspa1b;Htr3a;Ifitm2;Islr2;Itga4;Itga8;Itgbl1;Kcnab2;Kcnn2;Map3k12;Mas1;Mmp24;Msln;Nsmf;Orai3;Panx2;Phldb2;Piezo1;Pla2g5;Plch2;Plekhg5;Plppr2;Prkca;Ptgs2;Rnf146;S100a10;Slc16a2;Slc26a4;Slc35g1;Smoc2;Src;Srl;Topbp1;Unc5a;Wdr73	0.0485283178684786
5	GO:0034669	0.0155157166974838	Inf	0.0155157166974837	1	1	integrin alpha4-beta7 complex	Itga4	0.0485283178684786
6	GO:1904602	0.0155157166974838	Inf	0.0155157166974837	1	1	serotonin-activated cation-selective channel complex	Htr3a	0.0485283178684786
7	GO:1990031	0.0155157166974838	Inf	0.0155157166974837	1	1	pinceau fiber	Kcnab2	0.0485283178684786
8	GO:1990811	0.0155157166974838	Inf	0.0155157166974837	1	1	MWP complex	Wrap73	0.0485283178684786
9	GO:0005886	0.016930845557848	1.41384910674738	49.4796205482756	63	3189	plasma membrane	Ap2a2;Aqp11;Arhgap21;Arhgef25;Asph;Car15;Cdc42ep5;Cdc42se1;Cdh1;Cdh11;Clstn2;Cpne4;Cpne6;Csnk2b;Ddr2;Dgkd;Ehd3;Ephb2;Evc2;Fat4;Fgf13;Gabra5;Glp2r;Gna11;Golph3;Gpc4;Gpr22;Gstm2;Hmgb1;Hspa1b;Htr3a;Ifitm2;Islr2;Itga4;Itga8;Itgbl1;Kcnab2;Kcnn2;Map3k12;Mas1;Mmp24;Msln;Nsmf;Orai3;Panx2;Phldb2;Piezo1;Pla2g5;Plch2;Plekhg5;Plppr2;Prkca;Ptgs2;Rnf146;S100a10;Slc16a2;Slc26a4;Slc35g1;Src;Srl;Topbp1;Unc5a;Wdr73	0.0485283178684786
10	GO:0030054	0.0205242018808171	1.50308414373723	26.4698126859072	37	1706	cell junction	Ap2a2;Arhgap21;Ccdc85a;Cdc42se1;Cdh1;Cdh11;Cdsn;Clstn2;Cpeb1;Csnk2b;Dab1;Dvl3;Eif4ebp1;Ephb2;Erc1;Fgf13;Gabra5;Gpc4;Htr3a;Itga4;Itga8;Itgbl1;Kcnab2;Kcnn2;Nck2;Nefl;Nsmf;Panx2;Phldb2;Plekhg5;Ppfia2;Prkca;Rps6kb1;Sgta;Src;Tmed9;Tnks1bp1	0.0485283178684786
