GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0005768	0.00237648414026967	3.02277984986545	4.10572049239681	11	729	endosome	Als2;Bok;Dtx3l;Epha3;Furin;Irgm1;Mreg;Ngf;Snx12;Spns2;Tbc1d14	0.0302849591641163
2	GO:0005769	0.0024227967331293	4.79509493670886	1.3685734974656	6	243	early endosome	Als2;Bok;Dtx3l;Epha3;Furin;Snx12	0.0302849591641163
3	GO:0033065	0.0112327107121978	179.101449275362	0.0112639794030091	1	2	Rad51C-XRCC3 complex	Rad51c	0.0465438127962845
4	GO:1990565	0.0112327107121978	179.101449275362	0.0112639794030091	1	2	HSP90-CDC37 chaperone complex	Cdc37	0.0465438127962845
5	GO:0033063	0.0168023341329864	89.5434782608696	0.0168959691045136	1	3	Rad51B-Rad51C-Rad51D-XRCC2 complex	Rad51c	0.0465438127962845
6	GO:0033106	0.0168023341329864	89.5434782608696	0.0168959691045136	1	3	cis-Golgi network membrane	Bok	0.0465438127962845
7	GO:0033162	0.0168023341329864	89.5434782608696	0.0168959691045136	1	3	melanosome membrane	Mreg	0.0465438127962845
8	GO:0045009	0.0168023341329864	89.5434782608696	0.0168959691045136	1	3	chitosome	Mreg	0.0465438127962845
9	GO:0090741	0.0168023341329864	89.5434782608696	0.0168959691045136	1	3	pigment granule membrane	Mreg	0.0465438127962845
10	GO:0035976	0.0223410301422166	59.6908212560386	0.0225279588060182	1	4	transcription factor AP-1 complex	Jun	0.0465438127962845
11	GO:0048476	0.0223410301422166	59.6908212560386	0.0225279588060182	1	4	Holliday junction resolvase complex	Rad51c	0.0465438127962845
12	GO:1905347	0.0223410301422166	59.6908212560386	0.0225279588060182	1	4	endodeoxyribonuclease complex	Rad51c	0.0465438127962845
13	GO:0000408	0.0278489680005704	44.7644927536232	0.0281599485075227	1	5	EKC/KEOPS complex	Lage3	0.0486034892920746
14	GO:0097342	0.0278489680005704	44.7644927536232	0.0281599485075227	1	5	ripoptosome	Ticam1	0.0486034892920746
15	GO:0033061	0.0333263160559437	35.8086956521739	0.0337919382090273	1	6	DNA recombinase mediator complex	Rad51c	0.0486034892920746
16	GO:0097525	0.0346004681346386	7.24058823529412	0.292863464478236	2	52	spliceosomal snRNP complex	Sf3b5;Usp39	0.0486034892920746
17	GO:0000940	0.0387732417482953	29.8381642512077	0.0394239279105318	1	7	condensed chromosome outer kinetochore	Nup133	0.0486034892920746
18	GO:0032584	0.0387732417482953	29.8381642512077	0.0394239279105318	1	7	growth cone membrane	Nectin1	0.0486034892920746
19	GO:0044545	0.0387732417482953	29.8381642512077	0.0394239279105318	1	7	NSL complex	Phf20	0.0486034892920746
20	GO:0030532	0.0409076432944593	6.57967914438503	0.321023412985759	2	57	small nuclear ribonucleoprotein complex	Sf3b5;Usp39	0.0486034892920746
21	GO:0031901	0.0409076432944593	6.57967914438503	0.321023412985759	2	57	early endosome membrane	Bok;Snx12	0.0486034892920746
22	GO:0005643	0.0435431175744847	6.34778121775026	0.332287392388768	2	59	nuclear pore	Nup133;Rae1	0.0486034892920746
23	GO:0005635	0.0447152101487087	2.71923076923077	1.94303644701907	5	345	nuclear envelope	Epha3;Fbxw11;Nup133;Phf20;Rae1	0.0486034892920746
24	GO:0031982	0.0493731971186884	1.755029201817	8.75774398583957	14	1555	vesicle	Als2;Bmp7;Bok;Disp3;Dtx3l;Epha3;Furin;Irgm1;Mreg;Ngf;Snx12;Spns2;Tbc1d14;Ticam1	0.0495764912929973
25	GO:0002116	0.0495764912929973	22.375	0.0506879073135409	1	9	semaphorin receptor complex	Plxna4	0.0495764912929973
