GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0006099	0.000124660927230673	12.0616915422886	0.500283331984133	5	30	tricarboxylic acid cycle	Cs;Dlat;Dlst;Ndufs4;Sucla2	0.0234113963017525
2	GO:0006122	0.000240620724389304	35.887684729064	0.133408888529102	3	8	mitochondrial electron transport, ubiquinol to cytochrome c	Cyc1;Uqcrc1;Uqcrfs1	0.0234113963017525
3	GO:0010499	0.000295101634055703	15.0136138613861	0.333522221322756	4	20	proteasomal ubiquitin-independent protein catabolic process	Psma1;Psma2;Psma3;Psmb3	0.0234113963017525
4	GO:0045333	0.00142009909263825	4.01569413139661	2.15121832753177	8	129	cellular respiration	Cs;Cyc1;Dlat;Dlst;Ndufs4;Sucla2;Uqcrc1;Uqcrfs1	0.0417780466709556
5	GO:1901894	0.00162424576868377	59.5343137254902	0.0667044442645511	2	4	regulation of ATPase-coupled calcium transmembrane transporter activity	Sln;Sumo1	0.0417780466709556
6	GO:0006091	0.00204420751414916	2.69680366895393	5.15291831943657	13	309	generation of precursor metabolites and energy	Aldoc;Atp5c1;Cs;Cyc1;Dlat;Dlst;Jmjd8;Ndufs4;Pgls;Sphk2;Sucla2;Uqcrc1;Uqcrfs1	0.0417780466709556
7	GO:0009092	0.00267734744922877	39.6862745098039	0.0833805553306889	2	5	homoserine metabolic process	Cbs;Tst	0.0417780466709556
8	GO:0019346	0.00267734744922877	39.6862745098039	0.0833805553306889	2	5	transsulfuration	Cbs;Tst	0.0417780466709556
9	GO:0001649	0.00322076842568507	3.49044400842962	2.45138832672225	8	147	osteoblast differentiation	Cbfb;Creb3l1;Id1;Lgr4;Myoc;Pias2;Spp1;Ucma	0.0417780466709556
10	GO:0009060	0.00342817150697894	5.37091329068941	1.0172427750344	5	61	aerobic respiration	Cs;Dlat;Dlst;Ndufs4;Sucla2	0.0417780466709556
11	GO:0097064	0.00397197682327096	29.7622549019608	0.100056666396827	2	6	ncRNA export from nucleus	Phax;Xpot	0.0417780466709556
12	GO:0033273	0.00422606967744543	10.5447696319907	0.333522221322756	3	20	response to vitamin	Cbs;Kank2;Spp1	0.0417780466709556
13	GO:0042273	0.00481683545343157	4.92863551096974	1.10062333036509	5	66	ribosomal large subunit biogenesis	Malsu1;Nop2;Pak1ip1;Rpl7l1;Surf6	0.0417780466709556
14	GO:0007584	0.00655980076256501	5.84689688481043	0.7504249979762	4	45	response to nutrient	Cbs;Kank2;Slc16a1;Spp1	0.0417780466709556
15	GO:0001503	0.00679514428589813	2.51958743011375	4.61928276532017	11	277	ossification	Cbfb;Cbs;Clec3b;Creb3l1;Id1;Ifitm1;Lgr4;Myoc;Pias2;Spp1;Ucma	0.0417780466709556
16	GO:1990542	0.006961091282694	4.48503749907181	1.20067999676192	5	72	mitochondrial transmembrane transport	Atp5c1;Cyc1;Grpel1;Slc39a8;Tst	0.0417780466709556
17	GO:0038063	0.00725294492078627	19.8382352941176	0.133408888529102	2	8	collagen-activated tyrosine kinase receptor signaling pathway	Col4a1;Col4a2	0.0417780466709556
18	GO:1901725	0.00725294492078627	19.8382352941176	0.133408888529102	2	8	regulation of histone deacetylase activity	Prkd2;Sphk2	0.0417780466709556
19	GO:0015911	0.00922335811452475	17.0028011204482	0.15008499959524	2	9	long-chain fatty acid import across plasma membrane	Acsl6;Slc2a1	0.0417780466709556
20	GO:0033280	0.00922335811452475	17.0028011204482	0.15008499959524	2	9	response to vitamin D	Kank2;Spp1	0.0417780466709556
21	GO:0038065	0.00922335811452475	17.0028011204482	0.15008499959524	2	9	collagen-activated signaling pathway	Col4a1;Col4a2	0.0417780466709556
22	GO:0006839	0.00965925911653355	2.86366624828163	2.95167165870639	8	177	mitochondrial transport	Atp5c1;Cyc1;Fis1;Grpel1;Pdcd5;Slc25a24;Slc39a8;Tst	0.0417780466709556
23	GO:0040036	0.0099551594160973	7.46490147783251	0.45025499878572	3	27	regulation of fibroblast growth factor receptor signaling pathway	Creb3l1;Fgfrl1;Prkd2	0.0417780466709556
